,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
65,Male,31,25 - 45,Caucasian,0,0,0,3,F,0
66,Male,27,25 - 45,African-American,0,0,0,9,F,1
67,Male,54,Greater than 45,Caucasian,0,0,0,1,M,0
68,Male,50,Greater than 45,Caucasian,0,0,0,1,M,1
69,Male,45,Greater than 45,Caucasian,0,0,0,0,F,0
70,Female,30,25 - 45,African-American,0,0,0,1,M,0
71,Female,24,Less than 25,African-American,0,1,1,23,F,1
72,Male,22,Less than 25,African-American,0,0,0,2,M,1
73,Male,49,Greater than 45,Caucasian,0,0,0,1,M,0
74,Male,25,25 - 45,African-American,0,0,0,6,F,1
75,Male,39,25 - 45,Other,0,0,0,0,F,0
76,Male,57,Greater than 45,Caucasian,0,0,0,1,F,1
77,Female,29,25 - 45,Caucasian,0,0,0,1,M,0
78,Female,57,Greater than 45,Hispanic,0,0,0,0,F,0
79,Female,51,Greater than 45,Caucasian,0,0,0,1,M,0
80,Male,26,25 - 45,African-American,0,0,0,1,M,1
81,Female,56,Greater than 45,African-American,0,0,0,0,M,0
82,Male,39,25 - 45,African-American,0,0,0,0,F,0
83,Female,26,Less than 25,African-American,0,0,0,0,F,1
84,Male,29,25 - 45,Hispanic,0,0,0,8,F,1
85,Female,22,Less than 25,African-American,0,0,0,0,F,0
86,Female,27,25 - 45,Caucasian,0,0,0,2,M,1
87,Male,27,25 - 45,Caucasian,3,0,0,2,F,1
88,Male,30,25 - 45,African-American,0,0,0,0,F,0
89,Male,26,25 - 45,African-American,0,0,0,1,F,1
90,Female,28,25 - 45,Other,0,0,0,0,F,0
91,Male,51,Greater than 45,Caucasian,0,0,0,12,F,0
92,Male,26,25 - 45,African-American,0,0,1,1,M,1
93,Male,54,Greater than 45,Caucasian,0,0,0,9,F,1
94,Male,23,Less than 25,Caucasian,0,0,0,2,F,1
95,Female,27,25 - 45,Caucasian,0,0,0,1,F,1
96,Male,47,Greater than 45,African-American,0,0,0,10,M,0
97,Male,35,25 - 45,African-American,0,0,0,15,M,1
98,Male,18,Less than 25,African-American,0,0,0,0,M,1
99,Female,22,Less than 25,African-American,0,0,0,2,F,1
100,Male,31,25 - 45,Caucasian,0,0,0,0,F,0
101,Female,19,Less than 25,Caucasian,0,1,1,1,F,1
102,Male,18,Less than 25,African-American,0,0,0,0,F,0
103,Female,47,25 - 45,Caucasian,0,0,0,0,F,0
104,Female,25,Less than 25,African-American,0,0,0,1,F,0
105,Male,51,Greater than 45,African-American,0,1,1,12,F,1
106,Male,32,25 - 45,African-American,0,0,0,7,F,1
107,Male,29,25 - 45,African-American,0,0,0,0,M,0
108,Male,42,25 - 45,African-American,0,0,0,7,F,0
109,Male,28,25 - 45,African-American,1,0,0,15,F,1
110,Female,33,25 - 45,African-American,0,0,0,1,M,0
111,Male,58,Greater than 45,Hispanic,0,0,0,0,M,0
112,Male,29,25 - 45,Caucasian,0,0,0,0,M,1
113,Female,29,25 - 45,Caucasian,0,0,0,0,M,0
114,Male,23,Less than 25,African-American,0,0,1,0,F,0
115,Male,29,25 - 45,African-American,0,0,0,9,F,0
116,Male,43,25 - 45,African-American,0,0,0,0,M,1
117,Male,43,25 - 45,African-American,0,0,0,1,F,0
118,Male,31,25 - 45,Caucasian,0,0,0,0,M,1
119,Male,29,25 - 45,Hispanic,0,1,0,1,F,0
120,Male,41,25 - 45,African-American,0,0,0,2,F,1
121,Male,28,25 - 45,African-American,0,0,0,9,M,1
122,Male,52,Greater than 45,African-American,0,0,0,1,M,1
123,Male,53,25 - 45,African-American,0,0,0,1,F,0
124,Male,38,25 - 45,African-American,0,1,0,9,M,1
125,Female,49,Greater than 45,African-American,0,0,0,4,M,0
126,Male,29,25 - 45,African-American,0,0,0,17,F,1
127,Male,26,Less than 25,African-American,0,0,1,1,M,1
128,Male,18,Less than 25,Other,0,0,0,0,F,0
129,Male,23,25 - 45,African-American,0,0,0,14,M,1
130,Male,23,Less than 25,African-American,0,0,0,1,F,1
131,Male,21,Less than 25,African-American,0,0,0,1,F,1
132,Male,28,Less than 25,Hispanic,0,0,2,2,M,0
133,Female,25,25 - 45,African-American,0,0,0,2,F,0
134,Male,48,25 - 45,Caucasian,0,0,0,1,F,0
135,Male,65,Greater than 45,Caucasian,0,0,0,1,F,0
136,Female,45,25 - 45,Caucasian,0,0,0,0,F,0
137,Male,48,Greater than 45,Caucasian,0,0,0,1,F,1
138,Male,43,25 - 45,African-American,0,0,0,0,M,0
139,Male,25,25 - 45,Caucasian,0,1,0,12,F,1
140,Male,56,Greater than 45,Caucasian,0,0,0,1,M,0
141,Male,50,Greater than 45,Caucasian,0,2,0,10,F,1
142,Male,31,Greater than 45,Caucasian,0,1,0,1,F,1
143,Male,44,25 - 45,African-American,0,0,0,1,F,0
144,Female,22,Less than 25,Caucasian,0,0,0,0,F,0
145,Male,52,Greater than 45,Other,0,0,0,0,F,0
146,Male,31,Greater than 45,African-American,0,0,0,0,F,0
147,Male,44,Greater than 45,Caucasian,0,0,0,1,F,0
148,Male,59,Greater than 45,Caucasian,0,0,0,1,F,1
149,Male,21,Less than 25,African-American,0,0,0,0,F,1
150,Male,56,Greater than 45,Caucasian,0,0,0,0,F,0
151,Male,38,Greater than 45,Caucasian,0,0,0,1,M,0
152,Male,28,25 - 45,Caucasian,0,0,0,0,M,1
153,Female,53,Greater than 45,African-American,0,0,0,0,F,0
154,Male,52,Greater than 45,African-American,0,0,0,0,F,0
155,Male,46,Greater than 45,African-American,9,0,0,21,F,1
156,Male,23,Less than 25,African-American,0,0,0,0,F,1
157,Male,31,Greater than 45,Caucasian,0,0,0,1,F,0
158,Female,24,25 - 45,African-American,0,0,0,1,F,0
159,Male,23,Less than 25,Caucasian,2,0,0,9,F,1
160,Male,27,25 - 45,African-American,0,0,0,16,F,1
161,Male,28,25 - 45,African-American,0,0,0,0,F,0
162,Male,29,25 - 45,African-American,0,0,0,8,F,1
163,Male,37,25 - 45,African-American,0,0,0,2,F,1
164,Male,27,25 - 45,African-American,0,0,0,0,M,1
165,Male,23,Less than 25,African-American,0,0,0,0,M,1
166,Male,57,Greater than 45,Hispanic,0,0,0,14,M,1
167,Male,27,25 - 45,African-American,0,0,0,0,F,0
168,Male,26,25 - 45,African-American,0,0,0,7,F,1
169,Male,18,Less than 25,Hispanic,0,0,0,1,M,0
170,Male,24,25 - 45,Caucasian,0,0,0,1,F,0
171,Male,41,25 - 45,Caucasian,0,0,0,0,M,1
172,Male,18,Less than 25,African-American,0,0,0,0,M,0
173,Male,29,25 - 45,African-American,0,1,0,2,M,0
174,Male,25,25 - 45,African-American,0,0,0,1,F,1
175,Male,29,25 - 45,Hispanic,0,0,0,2,M,1
176,Male,48,25 - 45,Caucasian,0,0,0,0,F,1
177,Male,27,25 - 45,African-American,0,0,0,18,F,1
178,Male,61,Greater than 45,Caucasian,0,0,0,1,M,0
179,Male,41,Greater than 45,African-American,0,0,0,1,F,0
180,Female,27,Less than 25,Caucasian,0,0,0,0,F,0
181,Male,45,Less than 25,Caucasian,0,0,0,3,F,1
182,Male,55,Greater than 45,African-American,0,0,0,0,F,0
183,Male,25,25 - 45,African-American,0,1,0,1,F,0
184,Male,28,25 - 45,African-American,0,0,0,10,M,1
185,Female,58,Greater than 45,Caucasian,0,0,0,0,F,1
186,Male,29,25 - 45,Caucasian,1,3,0,11,F,1
187,Male,61,Greater than 45,Other,0,0,0,1,F,0
188,Male,25,Less than 25,Caucasian,0,0,0,1,F,1
189,Female,26,25 - 45,African-American,0,0,0,7,F,0
190,Male,49,25 - 45,African-American,0,0,0,11,F,1
191,Male,44,25 - 45,Caucasian,0,1,1,23,M,1
192,Female,22,Less than 25,Caucasian,0,0,0,1,M,1
193,Male,22,Less than 25,African-American,0,0,0,0,F,1
194,Male,25,25 - 45,Caucasian,0,0,0,0,F,0
195,Female,26,25 - 45,Other,0,0,0,0,M,1
196,Male,25,Less than 25,Hispanic,0,0,0,0,F,0
197,Female,47,25 - 45,African-American,0,0,0,0,F,0
198,Male,28,25 - 45,African-American,3,2,0,8,F,1
199,Male,33,25 - 45,African-American,0,0,0,1,F,1
200,Male,28,25 - 45,Caucasian,0,0,0,2,F,0
201,Male,28,25 - 45,African-American,0,0,0,0,F,1
202,Male,30,25 - 45,Other,0,0,0,0,M,0
203,Male,44,Greater than 45,African-American,0,0,0,1,F,0
204,Male,38,25 - 45,Caucasian,0,0,0,0,M,1
205,Female,46,Greater than 45,Caucasian,0,0,0,0,F,0
206,Female,23,Less than 25,African-American,0,0,0,2,M,0
207,Male,34,25 - 45,African-American,0,0,0,1,F,1
208,Male,36,25 - 45,African-American,0,0,0,2,F,0
209,Male,62,25 - 45,African-American,0,0,0,0,F,0
210,Male,33,25 - 45,Caucasian,0,0,0,0,F,0
211,Female,50,25 - 45,African-American,0,0,0,8,F,1
212,Male,21,Less than 25,African-American,0,1,1,19,F,0
213,Male,24,Less than 25,African-American,0,0,0,1,F,1
214,Female,31,25 - 45,Hispanic,0,0,0,1,F,0
215,Male,61,Greater than 45,Caucasian,0,0,0,15,F,0
216,Male,25,Less than 25,African-American,0,1,1,7,F,1
217,Male,28,25 - 45,Caucasian,0,0,0,0,M,0
218,Female,65,Greater than 45,Caucasian,0,0,0,2,M,1
219,Male,21,Less than 25,African-American,1,0,0,0,M,1
220,Male,57,Greater than 45,Caucasian,0,0,0,0,F,0
221,Male,23,Less than 25,African-American,0,0,0,2,F,0
222,Male,20,Less than 25,African-American,0,0,0,1,F,1
223,Female,25,25 - 45,African-American,0,0,0,0,F,0
224,Male,29,25 - 45,African-American,0,0,0,7,F,1
225,Male,47,25 - 45,African-American,0,1,0,18,M,1
226,Male,38,25 - 45,African-American,0,0,0,24,F,1
227,Male,19,Less than 25,African-American,0,0,0,12,F,1
228,Male,29,25 - 45,African-American,0,0,1,2,M,0
229,Female,25,Less than 25,African-American,0,0,0,2,M,1
230,Male,48,Greater than 45,African-American,0,0,0,2,M,0
231,Male,34,25 - 45,African-American,0,0,0,16,M,1
232,Male,51,25 - 45,African-American,0,0,0,1,M,1
233,Male,18,Less than 25,Hispanic,1,0,1,10,F,1
234,Male,24,Less than 25,Caucasian,0,0,0,1,F,1
235,Female,41,Greater than 45,African-American,0,0,0,2,M,0
236,Male,24,25 - 45,African-American,0,0,0,0,F,1
237,Male,29,25 - 45,Caucasian,0,0,0,0,F,0
238,Male,52,Greater than 45,African-American,0,0,0,1,F,0
239,Female,25,25 - 45,Other,0,0,0,1,M,0
240,Male,55,Greater than 45,Caucasian,0,0,0,1,F,0
241,Male,19,Less than 25,African-American,0,1,0,1,M,1
242,Male,23,25 - 45,African-American,0,0,0,0,F,0
243,Male,60,Greater than 45,Caucasian,0,0,0,0,F,0
244,Male,18,Less than 25,African-American,0,0,0,0,F,1
245,Male,27,25 - 45,African-American,0,0,0,1,F,1
246,Male,55,Greater than 45,Caucasian,0,0,0,1,M,0
247,Male,57,Greater than 45,African-American,0,0,0,4,F,0
248,Male,49,25 - 45,Hispanic,0,0,0,5,F,0
249,Male,22,25 - 45,Other,0,0,0,0,F,0
250,Male,63,Greater than 45,Hispanic,0,0,0,1,M,0
251,Male,32,25 - 45,Caucasian,0,0,0,1,F,0
252,Male,43,25 - 45,Caucasian,0,0,0,0,F,0
253,Male,46,25 - 45,African-American,0,0,0,0,M,1
254,Male,32,25 - 45,Caucasian,0,0,0,1,F,1
255,Male,54,Greater than 45,Caucasian,0,0,0,12,F,1
256,Female,32,25 - 45,Caucasian,0,0,0,9,F,0
257,Male,42,25 - 45,Caucasian,0,0,0,0,F,0
258,Male,46,25 - 45,African-American,0,0,0,7,F,1
259,Male,24,Less than 25,African-American,0,0,0,0,M,0
260,Male,48,25 - 45,Native American,0,0,0,9,F,0
261,Male,56,25 - 45,Caucasian,0,0,0,0,F,0
262,Male,26,25 - 45,Caucasian,0,0,0,0,F,0
263,Female,61,Greater than 45,Caucasian,0,0,0,0,F,0
264,Female,21,Less than 25,Caucasian,0,0,0,0,M,1
265,Female,20,Less than 25,Caucasian,0,0,0,0,F,0
266,Male,18,Less than 25,African-American,0,0,0,2,F,1
267,Male,50,Greater than 45,African-American,0,0,0,10,F,0
268,Male,37,25 - 45,African-American,1,0,0,8,F,1
269,Female,25,Less than 25,African-American,1,0,0,5,F,1
270,Female,19,Less than 25,African-American,0,0,0,1,F,1
271,Male,49,Greater than 45,African-American,0,0,0,11,F,1
272,Male,25,25 - 45,African-American,0,0,0,0,F,0
273,Male,32,25 - 45,African-American,0,0,0,14,F,1
274,Male,28,25 - 45,African-American,0,0,0,1,F,0
275,Male,54,Greater than 45,Hispanic,0,0,0,0,F,0
276,Female,44,25 - 45,Caucasian,0,0,0,1,F,1
277,Male,20,Less than 25,Caucasian,0,0,0,0,F,1
278,Male,30,25 - 45,African-American,0,0,1,0,M,1
279,Male,37,Less than 25,African-American,0,0,0,1,F,1
280,Male,35,25 - 45,African-American,0,0,0,1,F,1
281,Male,44,Greater than 45,African-American,0,0,0,1,M,0
282,Male,24,Less than 25,African-American,0,0,0,1,F,0
283,Male,31,Less than 25,African-American,0,0,0,0,M,0
284,Female,20,Less than 25,Caucasian,0,0,0,1,M,1
285,Male,26,25 - 45,Other,0,0,0,14,F,1
286,Male,35,25 - 45,African-American,0,0,0,19,M,1
287,Male,50,25 - 45,African-American,0,0,0,0,F,0
288,Male,23,Less than 25,Caucasian,0,0,0,0,M,0
289,Male,24,Less than 25,African-American,0,2,1,18,F,1
290,Male,18,Less than 25,African-American,1,0,1,16,F,1
291,Male,23,Less than 25,African-American,0,0,0,1,F,0
292,Male,23,Less than 25,African-American,0,0,0,3,F,1
293,Female,20,Less than 25,Other,0,0,0,0,F,0
294,Male,24,Less than 25,Caucasian,0,0,1,1,M,0
295,Male,39,25 - 45,Caucasian,0,0,0,9,F,1
296,Female,26,25 - 45,Caucasian,0,0,0,1,F,1
297,Male,24,25 - 45,Caucasian,0,1,0,1,F,1
298,Female,36,25 - 45,Caucasian,0,0,0,0,M,0
299,Female,28,25 - 45,African-American,0,0,0,0,M,0
300,Male,31,25 - 45,Caucasian,0,0,0,18,F,1
301,Female,26,25 - 45,African-American,0,0,0,1,F,0
302,Female,33,Greater than 45,Caucasian,0,0,0,0,M,0
303,Female,31,25 - 45,Caucasian,0,0,0,0,F,1
304,Male,57,Greater than 45,African-American,0,0,0,0,F,0
305,Male,49,Greater than 45,Caucasian,0,0,0,15,F,1
306,Male,26,25 - 45,African-American,0,0,0,7,M,0
307,Male,46,25 - 45,African-American,0,0,0,0,M,0
308,Male,19,Less than 25,African-American,0,0,0,3,F,1
309,Male,26,Less than 25,Caucasian,0,0,0,1,M,0
310,Male,29,25 - 45,Caucasian,0,0,1,3,F,1
311,Male,50,Greater than 45,Other,1,0,0,6,F,0
312,Male,51,Greater than 45,African-American,0,0,0,1,F,0
313,Male,29,25 - 45,Caucasian,0,0,0,0,M,0
314,Male,30,25 - 45,Caucasian,0,1,1,6,F,1
315,Male,24,Less than 25,Caucasian,0,0,0,0,M,0
316,Male,48,Greater than 45,Caucasian,0,0,0,15,M,1
317,Male,30,25 - 45,African-American,0,0,0,1,F,0
318,Male,29,Greater than 45,African-American,0,0,2,16,F,1
319,Male,60,25 - 45,African-American,0,0,0,1,M,0
320,Male,46,25 - 45,African-American,0,0,0,1,M,0
321,Male,57,Greater than 45,African-American,0,0,0,1,F,0
322,Male,27,25 - 45,Other,0,0,0,1,M,1
323,Male,27,25 - 45,Hispanic,0,0,0,1,F,0
324,Male,62,Greater than 45,Caucasian,0,0,0,0,M,0
325,Male,62,Greater than 45,Caucasian,0,0,0,1,F,0
326,Male,55,Greater than 45,Caucasian,0,0,0,8,F,1
327,Male,45,Greater than 45,African-American,1,0,0,15,F,1
328,Male,20,Less than 25,Caucasian,0,0,0,2,F,1
329,Male,18,Less than 25,Hispanic,0,0,0,0,F,1
330,Male,59,Greater than 45,Hispanic,0,0,0,1,F,0
331,Female,18,Less than 25,Other,0,0,0,0,F,0
332,Male,52,Greater than 45,Caucasian,0,0,0,15,M,0
333,Female,48,Greater than 45,Caucasian,0,0,0,0,F,0
334,Male,43,25 - 45,Other,0,0,0,1,M,0
335,Male,25,25 - 45,African-American,0,0,0,3,F,1
336,Male,20,Less than 25,Native American,0,0,0,0,M,0
337,Male,21,Less than 25,Caucasian,0,0,1,1,F,1
338,Male,30,25 - 45,African-American,0,0,0,2,F,1
339,Female,53,Greater than 45,African-American,0,0,0,1,M,0
340,Male,26,Less than 25,African-American,0,0,1,0,F,1
341,Male,50,Greater than 45,African-American,0,0,0,11,F,0
342,Male,31,25 - 45,African-American,0,0,0,0,F,1
343,Male,51,Greater than 45,African-American,0,0,0,3,M,1
344,Male,39,25 - 45,African-American,0,0,0,2,M,1
345,Male,28,25 - 45,Caucasian,0,0,0,1,F,1
346,Male,21,Less than 25,Hispanic,0,0,0,0,F,0
347,Male,26,25 - 45,Other,0,0,0,10,M,1
348,Female,28,25 - 45,African-American,0,0,0,1,F,0
349,Male,58,Greater than 45,Caucasian,0,0,0,0,F,0
350,Male,28,25 - 45,African-American,0,0,0,10,F,1
351,Male,33,25 - 45,Caucasian,0,0,0,1,F,1
352,Male,31,25 - 45,Caucasian,0,0,0,15,F,1
353,Male,71,Greater than 45,Caucasian,0,0,0,10,M,0
354,Female,36,25 - 45,Caucasian,0,0,0,0,M,1
355,Male,45,25 - 45,African-American,1,0,0,18,F,1
356,Female,34,Less than 25,African-American,0,0,0,2,F,1
357,Male,34,25 - 45,Caucasian,0,0,0,1,F,0
358,Male,35,25 - 45,African-American,0,0,0,1,F,0
359,Male,57,Greater than 45,Caucasian,0,0,0,10,F,0
360,Male,67,Greater than 45,Caucasian,0,0,0,2,M,0
361,Male,29,25 - 45,African-American,0,1,0,13,M,1
362,Male,33,25 - 45,African-American,1,8,0,7,F,1
363,Male,40,25 - 45,African-American,0,0,0,0,M,0
364,Male,54,Greater than 45,African-American,0,0,0,13,F,1
365,Male,27,Less than 25,African-American,0,0,1,0,M,1
366,Male,30,25 - 45,Other,0,0,0,0,F,0
367,Male,31,25 - 45,Other,0,0,0,1,F,0
368,Female,38,25 - 45,African-American,0,0,0,17,F,1
369,Male,51,25 - 45,African-American,0,0,0,4,F,1
370,Female,29,25 - 45,Caucasian,2,0,0,9,M,0
371,Male,27,25 - 45,African-American,0,1,0,13,F,1
372,Male,58,Greater than 45,Caucasian,0,0,0,1,M,0
373,Male,54,Greater than 45,Hispanic,0,0,0,1,F,0
374,Male,30,25 - 45,African-American,0,0,0,7,M,0
375,Male,53,Greater than 45,Hispanic,0,0,0,1,F,0
376,Female,25,25 - 45,Caucasian,0,0,1,0,M,0
377,Female,36,Greater than 45,Caucasian,0,0,0,0,M,0
378,Male,42,Greater than 45,African-American,0,0,0,2,M,0
379,Male,45,Greater than 45,Caucasian,0,0,0,1,M,0
380,Male,47,25 - 45,Caucasian,0,0,0,17,M,1
381,Male,62,Greater than 45,Caucasian,0,0,0,2,F,0
382,Male,26,25 - 45,African-American,0,2,0,13,F,1
383,Male,31,25 - 45,African-American,0,0,0,17,M,1
384,Male,30,25 - 45,Hispanic,0,0,0,1,F,0
385,Male,49,25 - 45,Caucasian,0,0,0,0,M,0
386,Male,28,25 - 45,Caucasian,0,0,0,11,F,0
387,Male,26,25 - 45,African-American,0,0,0,1,F,0
388,Male,18,Less than 25,Caucasian,0,0,0,1,F,1
389,Male,59,Greater than 45,Caucasian,0,0,0,0,M,1
390,Male,29,25 - 45,African-American,0,0,0,2,F,1
391,Male,57,25 - 45,Caucasian,0,0,0,0,F,0
392,Male,54,Greater than 45,Caucasian,0,0,0,0,M,0
393,Male,51,25 - 45,Caucasian,0,0,0,0,F,1
394,Male,23,Less than 25,Caucasian,0,0,0,0,F,1
395,Male,25,Less than 25,African-American,0,0,0,0,M,1
396,Male,44,25 - 45,African-American,0,0,0,0,M,0
397,Male,27,25 - 45,African-American,0,0,1,12,F,1
398,Male,28,25 - 45,African-American,1,0,0,12,F,1
399,Male,30,25 - 45,Caucasian,0,0,0,0,M,1
400,Male,23,25 - 45,Other,0,0,0,1,M,1
401,Male,44,25 - 45,African-American,0,0,0,1,F,1
402,Male,26,Less than 25,African-American,0,0,1,4,F,1
403,Male,61,Greater than 45,Caucasian,0,0,0,1,F,0
404,Male,26,25 - 45,Caucasian,6,0,0,9,M,1
405,Male,48,Greater than 45,African-American,0,0,0,21,F,1
406,Female,43,25 - 45,Caucasian,0,0,0,0,F,0
407,Male,47,Greater than 45,Caucasian,0,0,0,13,F,0
408,Female,40,25 - 45,Caucasian,0,0,0,0,F,0
409,Female,53,25 - 45,African-American,0,0,0,0,F,0
410,Female,65,Greater than 45,Caucasian,0,0,0,2,F,1
411,Male,57,Greater than 45,Other,0,0,0,0,M,0
412,Male,30,25 - 45,African-American,1,0,0,4,F,1
413,Male,24,Less than 25,Caucasian,0,0,0,0,F,1
414,Male,51,Greater than 45,Caucasian,0,0,0,13,F,0
415,Male,22,Less than 25,Asian,0,0,0,0,F,1
416,Female,59,Greater than 45,Caucasian,0,0,0,1,F,0
417,Male,58,Greater than 45,African-American,0,0,0,12,F,0
418,Female,26,25 - 45,Caucasian,0,0,0,0,M,0
419,Male,22,Less than 25,African-American,0,0,0,0,F,0
420,Male,25,Less than 25,Hispanic,0,0,0,0,F,1
421,Male,32,25 - 45,African-American,0,0,0,12,F,0
422,Female,44,Greater than 45,Caucasian,0,0,0,1,M,1
423,Male,52,Greater than 45,African-American,0,0,0,19,M,0
424,Female,39,25 - 45,Caucasian,0,0,0,0,M,0
425,Male,37,25 - 45,Caucasian,0,0,0,0,M,0
426,Male,30,25 - 45,Caucasian,0,0,0,0,F,1
427,Female,70,Greater than 45,Caucasian,0,0,0,1,F,0
428,Female,57,Greater than 45,Other,0,0,0,1,F,0
429,Male,48,25 - 45,Caucasian,0,0,0,4,M,0
430,Male,54,25 - 45,Other,0,0,0,0,M,0
431,Male,47,Greater than 45,African-American,0,0,0,8,F,1
432,Male,56,Greater than 45,Hispanic,0,0,0,1,F,0
433,Male,18,Less than 25,African-American,0,0,0,1,F,0
434,Male,31,25 - 45,Hispanic,0,0,0,10,F,0
435,Male,40,25 - 45,African-American,1,0,0,6,F,1
436,Male,48,Greater than 45,African-American,0,0,0,1,M,0
437,Male,29,Less than 25,Caucasian,0,0,0,2,F,1
438,Female,29,25 - 45,Caucasian,0,0,0,0,F,0
439,Male,24,25 - 45,African-American,0,0,0,0,F,0
440,Male,46,Greater than 45,African-American,0,0,0,1,F,0
441,Male,26,25 - 45,African-American,0,0,0,6,F,0
442,Female,27,25 - 45,Caucasian,0,0,0,0,M,0
443,Female,24,Less than 25,Hispanic,0,0,0,1,F,1
444,Male,26,25 - 45,African-American,0,1,0,15,F,1
445,Male,25,Less than 25,African-American,0,0,0,0,F,0
446,Male,55,25 - 45,Hispanic,0,0,0,1,M,0
447,Male,51,Greater than 45,Other,0,0,0,1,F,1
448,Male,58,Greater than 45,African-American,0,0,0,9,F,0
449,Male,36,Greater than 45,Caucasian,0,0,0,2,M,1
450,Female,22,Less than 25,Caucasian,0,0,0,1,F,0
451,Male,50,25 - 45,Hispanic,0,0,0,1,F,1
452,Male,24,25 - 45,African-American,0,0,0,2,F,1
453,Male,30,25 - 45,Other,0,0,0,11,F,0
454,Male,28,25 - 45,Hispanic,0,0,0,2,M,0
455,Male,28,25 - 45,African-American,0,0,0,10,F,0
456,Male,32,25 - 45,African-American,0,0,0,5,M,0
457,Male,25,25 - 45,African-American,0,0,0,12,F,0
458,Male,30,25 - 45,Caucasian,0,0,0,0,F,0
459,Male,22,Less than 25,African-American,1,0,0,0,F,1
460,Male,23,Less than 25,African-American,0,0,0,2,F,1
