,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
107,Male,42,25 - 45,Hispanic,0,0,0,0,F,0
108,Male,35,25 - 45,African-American,0,0,0,3,F,0
109,Male,24,Less than 25,Other,1,1,0,1,F,0
110,Female,39,Greater than 45,African-American,0,0,0,3,F,0
111,Female,38,25 - 45,African-American,0,0,0,10,F,0
112,Male,27,25 - 45,Hispanic,0,0,2,1,F,1
113,Male,54,Greater than 45,Caucasian,0,0,0,22,F,1
114,Male,25,25 - 45,African-American,0,0,0,1,M,1
115,Female,25,25 - 45,African-American,0,0,0,6,M,0
116,Male,22,Less than 25,African-American,0,0,0,2,F,1
117,Male,24,Less than 25,African-American,0,0,0,2,M,1
118,Male,22,Greater than 45,Caucasian,1,0,0,1,F,0
119,Male,21,Less than 25,Caucasian,0,0,1,2,M,0
120,Male,31,25 - 45,Caucasian,0,0,0,0,F,0
121,Female,57,Greater than 45,Caucasian,0,0,0,3,F,0
122,Male,29,25 - 45,African-American,0,1,0,8,F,0
123,Female,54,Greater than 45,Hispanic,0,0,0,1,F,0
124,Male,26,Less than 25,Caucasian,0,0,1,7,F,1
125,Male,31,25 - 45,African-American,0,0,0,0,F,0
126,Male,30,25 - 45,African-American,0,0,0,4,M,1
127,Female,59,Greater than 45,African-American,0,0,0,1,F,1
128,Male,27,25 - 45,African-American,0,0,0,2,F,0
129,Male,24,Less than 25,African-American,0,0,0,7,F,1
130,Male,43,25 - 45,African-American,0,0,0,8,F,1
131,Male,25,Less than 25,Hispanic,0,0,0,1,M,1
132,Male,37,25 - 45,Caucasian,0,0,0,0,M,0
133,Female,40,25 - 45,African-American,0,0,0,1,F,0
134,Male,24,Less than 25,African-American,0,0,0,0,F,1
135,Female,39,25 - 45,Hispanic,0,0,0,0,M,0
136,Male,31,25 - 45,African-American,0,0,0,11,F,1
137,Male,62,Greater than 45,Caucasian,0,0,0,0,F,0
138,Male,24,Less than 25,African-American,0,2,0,23,F,1
139,Female,26,25 - 45,Caucasian,0,0,0,0,F,0
140,Male,54,Greater than 45,African-American,0,0,0,17,F,1
141,Male,30,25 - 45,African-American,0,0,0,7,F,1
142,Male,29,25 - 45,African-American,0,0,0,1,M,1
143,Male,32,25 - 45,African-American,0,0,0,1,F,0
144,Male,21,Less than 25,African-American,0,0,0,7,F,1
145,Male,46,25 - 45,African-American,0,0,0,7,M,0
146,Female,51,Greater than 45,African-American,0,0,0,2,M,0
147,Female,63,Greater than 45,Caucasian,0,0,0,2,F,0
148,Male,22,Less than 25,Hispanic,0,0,0,0,M,1
149,Male,31,25 - 45,Caucasian,1,0,0,4,F,0
150,Male,26,25 - 45,African-American,0,0,0,0,F,1
151,Male,36,25 - 45,Caucasian,0,0,0,0,F,0
152,Male,52,Greater than 45,African-American,0,0,0,29,F,1
153,Female,38,25 - 45,Hispanic,0,0,0,1,M,0
154,Male,38,25 - 45,African-American,0,0,0,7,M,0
155,Male,48,Greater than 45,African-American,0,0,0,1,F,0
156,Male,26,25 - 45,Caucasian,1,0,0,7,M,1
157,Male,22,Less than 25,Caucasian,0,0,0,0,F,1
158,Male,24,25 - 45,African-American,0,0,0,1,F,0
159,Male,32,25 - 45,Hispanic,0,0,0,0,F,0
160,Male,66,Greater than 45,African-American,0,0,0,3,M,1
161,Male,23,Less than 25,African-American,0,0,2,2,F,1
162,Male,58,Greater than 45,Other,0,0,0,13,F,0
163,Male,68,Greater than 45,Caucasian,0,0,0,0,F,0
164,Male,42,25 - 45,African-American,0,0,0,1,F,1
165,Male,22,Less than 25,Caucasian,0,0,0,1,F,1
166,Male,23,Less than 25,African-American,0,0,1,3,F,1
167,Male,21,Less than 25,African-American,0,0,0,0,M,0
168,Female,24,Less than 25,African-American,0,0,0,0,F,0
169,Female,46,25 - 45,Caucasian,0,0,0,1,F,0
170,Male,25,25 - 45,African-American,0,0,0,0,F,0
171,Female,52,Greater than 45,Caucasian,0,0,0,0,M,1
172,Male,58,Greater than 45,Caucasian,0,0,0,1,F,1
173,Male,23,Greater than 45,Caucasian,0,0,0,7,F,0
174,Male,57,Greater than 45,Caucasian,0,0,0,0,M,0
175,Male,22,Less than 25,Other,0,0,0,1,F,0
176,Male,51,Greater than 45,African-American,0,0,0,0,F,0
177,Male,36,25 - 45,African-American,0,0,0,7,M,0
178,Male,26,25 - 45,Caucasian,0,0,0,0,M,0
179,Male,50,Greater than 45,Caucasian,0,0,0,0,M,0
180,Male,28,25 - 45,African-American,0,0,0,0,F,0
181,Male,39,25 - 45,African-American,0,1,0,21,M,1
182,Male,37,25 - 45,Caucasian,0,0,0,4,F,1
183,Male,38,25 - 45,African-American,2,0,0,12,F,1
184,Male,47,Greater than 45,Caucasian,0,0,0,4,M,1
185,Male,31,25 - 45,African-American,0,0,0,1,M,0
186,Female,42,Greater than 45,African-American,0,0,0,3,F,0
187,Male,30,25 - 45,African-American,0,0,0,0,M,0
188,Female,64,Greater than 45,Caucasian,0,0,0,0,F,0
189,Male,36,25 - 45,Caucasian,0,0,0,2,M,1
190,Male,31,25 - 45,African-American,0,0,0,0,M,0
191,Female,23,Less than 25,Caucasian,0,0,0,2,M,1
192,Male,60,Greater than 45,Caucasian,0,0,0,1,M,0
193,Male,46,25 - 45,Caucasian,0,0,0,2,F,0
194,Female,53,Greater than 45,African-American,0,0,0,4,M,0
195,Male,32,25 - 45,African-American,0,0,0,0,M,0
196,Female,41,25 - 45,African-American,0,0,0,0,F,0
197,Male,29,25 - 45,Caucasian,0,0,0,2,F,1
198,Male,26,25 - 45,African-American,0,0,0,6,M,1
199,Male,33,25 - 45,African-American,0,0,0,7,F,0
200,Male,46,25 - 45,Caucasian,0,0,0,0,M,0
201,Female,50,Greater than 45,Caucasian,0,0,0,3,M,1
202,Male,24,Less than 25,Caucasian,0,0,2,4,M,1
203,Male,26,25 - 45,Caucasian,0,1,0,4,M,1
204,Male,34,25 - 45,African-American,0,0,0,1,M,0
205,Male,22,Less than 25,African-American,0,0,1,0,F,1
206,Male,23,Less than 25,African-American,0,0,3,2,F,0
207,Male,50,Greater than 45,Caucasian,0,0,0,4,F,0
208,Female,30,25 - 45,Caucasian,0,0,0,1,F,1
209,Male,23,Less than 25,Caucasian,0,0,1,0,M,1
210,Male,31,25 - 45,African-American,0,0,0,1,F,1
211,Male,38,25 - 45,Caucasian,0,0,0,7,F,0
212,Female,54,Greater than 45,Caucasian,0,0,0,4,F,1
213,Female,31,25 - 45,Caucasian,0,0,0,0,F,0
214,Female,32,25 - 45,African-American,0,0,0,4,F,1
215,Male,24,25 - 45,Caucasian,0,0,0,6,M,1
216,Female,54,Greater than 45,African-American,0,0,0,3,M,0
217,Male,38,25 - 45,Other,0,0,0,7,M,1
218,Male,44,Greater than 45,Caucasian,0,0,0,0,M,1
219,Male,32,25 - 45,Caucasian,0,0,0,3,M,0
220,Female,27,25 - 45,Hispanic,0,0,0,0,M,0
221,Male,53,Greater than 45,Hispanic,0,0,0,0,M,0
222,Male,26,25 - 45,Hispanic,0,2,1,4,F,1
223,Male,23,Less than 25,Caucasian,0,0,0,2,F,0
224,Male,37,25 - 45,African-American,0,0,0,0,F,0
225,Male,27,25 - 45,African-American,0,0,0,6,F,1
226,Female,52,Greater than 45,African-American,0,0,0,2,M,1
227,Male,42,25 - 45,Caucasian,0,0,0,4,M,1
228,Male,38,25 - 45,African-American,0,0,0,0,F,0
229,Male,32,25 - 45,African-American,0,0,0,4,M,0
230,Male,38,25 - 45,African-American,0,0,0,1,F,0
231,Male,58,Greater than 45,Caucasian,0,0,0,11,F,1
232,Male,20,Less than 25,Caucasian,0,0,2,0,M,1
233,Male,29,25 - 45,African-American,0,0,0,14,F,1
234,Male,49,Greater than 45,Caucasian,0,0,0,8,M,0
235,Male,27,25 - 45,African-American,1,0,0,7,M,0
236,Female,65,Greater than 45,Caucasian,0,0,0,0,M,0
237,Male,38,25 - 45,African-American,0,0,0,1,F,1
238,Male,51,Greater than 45,Caucasian,0,0,0,1,F,0
239,Male,32,25 - 45,Other,0,0,0,1,F,0
240,Male,31,25 - 45,African-American,0,0,0,3,F,1
241,Male,25,Less than 25,Caucasian,0,0,0,3,F,1
242,Male,51,Greater than 45,African-American,0,0,0,1,F,0
243,Male,55,Greater than 45,African-American,0,0,0,24,F,1
244,Male,37,25 - 45,African-American,2,0,0,24,F,0
245,Male,31,25 - 45,Other,0,0,0,0,F,0
246,Male,26,Less than 25,African-American,0,0,0,0,M,1
247,Male,54,25 - 45,African-American,0,0,0,4,M,0
248,Male,62,Greater than 45,Other,0,0,0,13,M,1
249,Male,45,Greater than 45,African-American,0,0,0,0,M,1
250,Male,23,Less than 25,Caucasian,0,0,2,0,M,0
251,Male,33,25 - 45,Caucasian,0,0,0,0,F,0
252,Male,33,25 - 45,Caucasian,0,0,0,4,F,0
253,Male,30,25 - 45,African-American,0,0,0,7,F,0
254,Female,38,25 - 45,Caucasian,0,0,0,1,M,0
255,Male,21,Less than 25,African-American,0,0,0,3,M,1
256,Male,30,25 - 45,African-American,0,0,0,1,F,0
257,Male,25,25 - 45,African-American,0,0,0,0,F,1
258,Male,39,25 - 45,Caucasian,0,0,0,0,M,0
259,Male,47,Greater than 45,African-American,0,0,0,1,M,0
260,Male,47,25 - 45,Caucasian,0,0,0,0,F,0
261,Male,59,Greater than 45,Caucasian,0,0,0,0,F,0
262,Male,22,Less than 25,Hispanic,0,0,0,1,F,0
263,Male,53,Greater than 45,Other,0,0,0,2,F,1
264,Male,52,Greater than 45,African-American,0,0,0,2,M,0
265,Male,24,Less than 25,African-American,1,0,0,0,F,1
266,Male,32,25 - 45,African-American,0,0,0,16,F,1
267,Male,25,25 - 45,Caucasian,0,0,0,0,M,0
268,Male,38,Less than 25,Caucasian,0,0,0,18,F,1
269,Male,23,Greater than 45,African-American,5,0,0,5,F,1
270,Male,39,25 - 45,African-American,0,0,0,6,M,1
271,Male,54,Greater than 45,African-American,0,0,0,0,M,1
272,Male,39,25 - 45,African-American,0,0,0,13,F,1
273,Male,50,Greater than 45,African-American,0,0,0,13,F,0
274,Female,34,25 - 45,Caucasian,4,0,0,7,M,1
275,Male,22,Less than 25,African-American,6,0,2,0,F,0
276,Male,19,Less than 25,African-American,0,0,2,1,F,1
277,Male,37,25 - 45,Caucasian,0,0,0,1,F,1
278,Male,24,25 - 45,African-American,0,1,0,6,M,1
279,Male,53,Greater than 45,Caucasian,0,0,0,0,M,0
280,Male,31,25 - 45,Caucasian,0,0,0,0,F,1
281,Male,37,25 - 45,Hispanic,0,0,0,0,M,1
282,Male,58,Greater than 45,Caucasian,0,0,0,8,F,0
283,Male,39,25 - 45,Caucasian,0,0,0,4,F,0
284,Male,28,25 - 45,African-American,0,0,0,4,M,1
285,Male,32,25 - 45,African-American,0,0,0,11,F,0
286,Female,30,25 - 45,Caucasian,0,0,0,4,F,1
287,Male,26,25 - 45,African-American,0,0,1,7,M,1
288,Male,26,25 - 45,Hispanic,0,0,0,0,F,0
289,Male,23,Less than 25,African-American,0,1,0,22,F,1
290,Male,53,Greater than 45,African-American,0,0,0,0,F,0
291,Male,24,Less than 25,Hispanic,0,0,2,0,F,0
292,Male,47,Greater than 45,African-American,0,0,0,7,F,0
293,Male,34,25 - 45,Caucasian,0,0,0,0,M,0
294,Male,44,Greater than 45,Other,0,0,0,19,F,1
295,Male,33,25 - 45,African-American,0,0,0,9,F,1
296,Female,55,Greater than 45,Caucasian,0,0,0,0,M,0
297,Male,45,Greater than 45,Caucasian,0,0,0,1,F,0
298,Male,22,Less than 25,African-American,0,0,0,0,F,0
299,Female,32,25 - 45,Other,0,0,0,1,F,0
300,Male,33,25 - 45,Caucasian,0,0,0,0,F,1
301,Male,25,25 - 45,African-American,1,0,0,16,F,1
302,Male,28,25 - 45,Other,0,0,0,4,M,1
303,Male,58,Greater than 45,African-American,0,0,0,0,F,1
304,Male,42,25 - 45,African-American,0,0,0,0,M,1
305,Female,32,25 - 45,Hispanic,0,0,0,0,F,1
306,Male,32,25 - 45,African-American,0,0,0,7,F,1
307,Male,49,Greater than 45,Caucasian,0,8,0,7,F,0
308,Male,22,Less than 25,African-American,0,0,0,0,F,1
309,Male,22,Less than 25,African-American,1,0,0,4,F,0
310,Male,38,25 - 45,Caucasian,0,0,0,1,M,0
311,Male,31,25 - 45,African-American,0,0,0,2,M,0
312,Male,30,25 - 45,Hispanic,0,0,0,12,F,1
313,Male,75,Greater than 45,Caucasian,0,0,0,2,F,0
314,Male,32,25 - 45,African-American,0,1,0,4,M,0
315,Male,21,Less than 25,African-American,0,1,0,2,F,0
316,Male,21,Less than 25,Caucasian,0,0,1,0,F,1
317,Male,22,Less than 25,Caucasian,0,0,1,0,F,1
318,Male,41,25 - 45,Caucasian,0,0,0,0,F,1
319,Male,27,25 - 45,African-American,0,0,0,4,F,1
320,Male,34,25 - 45,Other,0,0,0,14,F,0
321,Male,31,25 - 45,Hispanic,0,0,0,4,F,1
322,Female,39,25 - 45,Hispanic,0,1,0,4,F,1
323,Male,39,25 - 45,African-American,0,0,0,8,F,1
324,Male,25,25 - 45,African-American,0,0,0,0,M,0
325,Female,54,25 - 45,Other,0,0,0,0,M,0
326,Female,70,Greater than 45,African-American,0,0,0,3,M,0
327,Male,21,Less than 25,African-American,0,0,2,2,F,0
328,Male,51,Greater than 45,Hispanic,0,0,0,0,M,0
329,Male,22,Less than 25,Caucasian,0,0,0,0,M,1
330,Female,40,Greater than 45,African-American,0,0,0,3,M,0
331,Male,31,25 - 45,Hispanic,0,0,0,7,F,1
332,Male,45,Greater than 45,Other,0,0,0,4,F,1
333,Male,34,25 - 45,African-American,0,0,0,5,F,0
334,Male,32,25 - 45,Caucasian,0,0,0,0,M,0
335,Female,24,25 - 45,Other,0,0,0,0,M,1
336,Male,23,Less than 25,African-American,0,0,0,4,F,0
337,Male,34,25 - 45,African-American,0,0,0,0,F,1
338,Male,40,25 - 45,Caucasian,0,0,0,0,F,0
339,Female,47,25 - 45,African-American,0,0,0,7,F,0
340,Male,32,25 - 45,African-American,0,1,0,24,F,1
341,Male,51,Greater than 45,African-American,0,0,0,1,M,0
342,Male,32,25 - 45,Hispanic,0,0,1,1,F,0
343,Female,32,25 - 45,Caucasian,0,0,0,0,M,0
344,Male,52,Greater than 45,African-American,0,0,0,7,F,1
345,Male,33,25 - 45,African-American,0,0,0,6,F,1
346,Female,40,Greater than 45,Hispanic,0,0,0,0,M,0
347,Female,21,Less than 25,Caucasian,0,0,0,0,F,0
348,Female,50,Greater than 45,African-American,0,0,0,0,F,0
349,Male,33,25 - 45,Caucasian,0,0,0,4,F,1
350,Female,48,Greater than 45,Caucasian,0,0,0,0,M,0
351,Male,48,Greater than 45,African-American,0,0,0,0,M,0
352,Male,22,Less than 25,African-American,0,0,0,1,F,1
353,Male,24,25 - 45,Caucasian,0,0,0,2,M,1
354,Male,25,25 - 45,African-American,0,0,0,19,F,1
355,Female,59,Greater than 45,Caucasian,0,0,0,0,M,0
356,Male,50,Greater than 45,African-American,0,0,0,14,F,1
357,Male,32,25 - 45,African-American,0,0,0,1,F,1
358,Female,21,Less than 25,African-American,0,0,0,1,M,1
359,Male,30,25 - 45,Other,0,0,0,7,M,1
360,Male,32,25 - 45,African-American,0,0,0,2,F,1
361,Male,24,Less than 25,African-American,0,0,0,1,F,1
362,Male,28,25 - 45,African-American,0,0,0,1,M,1
363,Female,30,25 - 45,African-American,0,0,0,0,F,0
364,Female,36,25 - 45,Caucasian,0,0,0,0,M,0
365,Male,38,25 - 45,African-American,0,0,0,19,F,0
366,Male,26,25 - 45,African-American,0,0,0,4,M,1
367,Male,48,Greater than 45,Caucasian,0,0,0,0,M,0
368,Male,66,Greater than 45,African-American,0,0,0,4,M,0
369,Male,26,25 - 45,Hispanic,0,0,0,0,M,0
370,Female,38,25 - 45,African-American,0,0,0,0,F,0
371,Male,48,Greater than 45,African-American,0,0,0,11,F,1
372,Male,52,Greater than 45,Other,0,0,0,7,M,1
373,Male,25,Less than 25,African-American,0,0,0,4,F,0
374,Male,49,Greater than 45,Asian,0,0,0,4,F,0
375,Female,23,Less than 25,African-American,0,1,0,7,F,0
376,Male,23,Less than 25,Hispanic,0,0,0,2,F,0
377,Male,33,25 - 45,African-American,0,0,0,1,F,0
378,Male,23,Less than 25,African-American,0,0,0,0,F,1
379,Female,28,Greater than 45,Caucasian,0,0,0,0,M,0
380,Male,22,Less than 25,Caucasian,0,0,0,0,M,0
381,Male,27,25 - 45,African-American,0,0,0,0,F,0
382,Male,33,25 - 45,African-American,0,0,0,7,F,1
383,Female,31,25 - 45,African-American,0,0,0,0,M,0
384,Female,24,Less than 25,Hispanic,0,0,0,0,M,0
385,Male,54,Greater than 45,Caucasian,0,0,0,2,F,0
386,Male,35,25 - 45,African-American,0,0,0,7,F,1
387,Male,44,25 - 45,African-American,0,0,0,19,M,0
388,Male,26,25 - 45,Hispanic,0,0,0,2,M,0
389,Male,49,Greater than 45,Caucasian,0,0,0,7,F,1
390,Male,23,Less than 25,Hispanic,0,0,0,1,M,0
391,Female,22,Less than 25,Hispanic,0,0,0,0,F,0
392,Female,22,Less than 25,Caucasian,0,0,0,0,F,0
393,Male,48,Greater than 45,Hispanic,0,0,0,1,M,0
394,Female,22,Less than 25,African-American,0,0,0,0,F,1
395,Male,57,Greater than 45,Hispanic,0,0,0,8,F,1
396,Female,28,25 - 45,African-American,0,0,0,0,M,1
397,Male,52,Greater than 45,African-American,0,0,0,9,F,0
398,Female,19,Less than 25,African-American,0,0,0,0,M,0
399,Male,22,Less than 25,African-American,0,0,0,4,F,1
400,Male,26,25 - 45,African-American,0,0,1,6,F,1
401,Male,31,25 - 45,Caucasian,0,1,1,25,F,1
402,Male,24,Less than 25,Caucasian,0,0,0,0,F,1
403,Female,32,25 - 45,Caucasian,0,0,0,0,F,0
404,Male,57,Greater than 45,Caucasian,0,0,0,0,M,1
405,Male,30,25 - 45,Caucasian,0,0,0,11,F,1
406,Male,25,25 - 45,Other,0,0,0,1,M,0
407,Male,26,25 - 45,African-American,0,0,0,0,M,0
408,Male,20,Less than 25,African-American,0,0,1,0,F,1
409,Male,60,Greater than 45,Asian,0,0,0,1,M,1
410,Male,28,Greater than 45,African-American,0,0,0,9,F,0
411,Male,49,Less than 25,African-American,0,0,0,0,M,0
412,Female,23,Less than 25,Caucasian,0,0,0,0,M,1
413,Male,21,Less than 25,Caucasian,0,0,0,2,F,0
414,Male,30,25 - 45,African-American,0,0,0,0,F,0
415,Male,46,25 - 45,African-American,0,0,0,0,M,0
416,Female,31,25 - 45,Caucasian,0,0,0,1,M,1
417,Male,29,25 - 45,Caucasian,0,0,0,1,M,1
418,Male,33,25 - 45,Caucasian,0,0,0,0,M,0
419,Male,26,25 - 45,African-American,0,0,0,8,F,1
420,Female,45,25 - 45,Caucasian,0,0,0,0,M,0
421,Male,41,25 - 45,Hispanic,0,0,0,0,M,0
422,Male,37,25 - 45,Caucasian,0,0,0,7,F,0
423,Male,27,25 - 45,African-American,0,0,0,0,F,1
424,Male,29,25 - 45,Caucasian,0,0,0,0,M,0
425,Male,51,25 - 45,Caucasian,0,0,0,7,F,0
426,Female,41,25 - 45,Caucasian,0,0,0,0,M,0
427,Male,31,25 - 45,African-American,0,0,0,2,F,0
428,Female,24,25 - 45,Caucasian,0,0,0,0,F,1
429,Male,52,Greater than 45,Caucasian,0,0,0,0,F,0
430,Male,22,Less than 25,African-American,0,0,0,10,F,1
431,Female,32,25 - 45,African-American,0,0,0,1,F,1
432,Male,57,Greater than 45,Other,0,0,0,0,M,0
433,Female,48,Greater than 45,Caucasian,0,0,0,1,F,1
434,Female,26,25 - 45,African-American,0,0,0,0,M,1
435,Male,54,Greater than 45,Caucasian,0,0,0,0,M,0
436,Female,25,25 - 45,African-American,0,0,0,4,F,0
437,Male,54,Greater than 45,Caucasian,0,0,0,21,F,1
438,Female,23,Less than 25,Other,0,0,0,0,M,1
439,Male,32,25 - 45,Caucasian,0,0,1,2,F,0
440,Male,23,Less than 25,Caucasian,0,0,0,2,F,1
441,Female,61,Greater than 45,Caucasian,0,0,0,0,F,0
442,Male,25,25 - 45,Caucasian,0,1,0,18,F,1
443,Male,49,Greater than 45,Caucasian,0,0,0,20,M,1
444,Male,46,Greater than 45,Caucasian,0,0,0,4,F,1
445,Male,24,Less than 25,Caucasian,0,0,0,0,M,1
446,Male,44,25 - 45,Hispanic,0,0,0,0,M,0
447,Male,54,Greater than 45,African-American,0,0,1,13,M,1
448,Female,31,25 - 45,African-American,0,0,0,0,M,1
449,Male,53,Greater than 45,Caucasian,0,0,0,12,F,0
450,Female,57,Greater than 45,Caucasian,0,0,0,1,M,0
451,Male,55,Greater than 45,Hispanic,0,0,0,0,F,0
452,Male,23,Less than 25,African-American,0,8,0,3,M,1
453,Female,34,25 - 45,Caucasian,0,0,0,0,M,0
454,Female,21,Less than 25,Caucasian,0,0,0,0,F,1
455,Female,25,25 - 45,African-American,0,1,0,0,F,0
456,Male,33,25 - 45,Other,0,0,0,0,M,0
457,Male,36,25 - 45,Caucasian,0,0,0,4,F,0
458,Male,33,25 - 45,African-American,0,0,0,0,F,1
459,Male,37,25 - 45,African-American,0,0,0,1,M,0
460,Male,43,25 - 45,African-American,0,0,0,0,F,0
