,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
187,Male,57,Greater than 45,Caucasian,0,0,0,0,F,0
188,Male,34,25 - 45,African-American,0,0,0,8,F,1
189,Male,23,25 - 45,Caucasian,0,0,0,2,F,1
190,Male,30,25 - 45,Other,0,0,0,13,F,1
191,Male,22,Less than 25,Caucasian,0,0,0,0,F,0
192,Male,30,25 - 45,African-American,0,0,0,1,M,0
193,Male,30,Less than 25,Caucasian,0,0,0,2,F,1
194,Male,22,Less than 25,Caucasian,0,0,0,9,F,1
195,Male,45,25 - 45,African-American,0,0,0,0,F,0
196,Male,29,25 - 45,African-American,0,1,1,8,F,1
197,Male,59,Greater than 45,Caucasian,0,0,0,12,F,0
198,Female,23,Less than 25,Caucasian,0,0,0,0,M,1
199,Male,33,25 - 45,Hispanic,0,0,0,13,F,1
200,Female,49,25 - 45,African-American,0,0,0,1,M,0
201,Male,53,Greater than 45,Caucasian,0,0,0,0,M,0
202,Male,60,25 - 45,Caucasian,0,0,0,0,M,0
203,Female,35,25 - 45,Hispanic,0,0,0,0,M,0
204,Male,26,Less than 25,African-American,0,0,0,1,F,1
205,Male,22,Less than 25,African-American,0,0,0,1,M,1
206,Female,23,Less than 25,African-American,0,0,0,3,F,1
207,Male,62,Greater than 45,Caucasian,0,0,0,1,F,1
208,Male,32,25 - 45,African-American,0,0,0,0,F,0
209,Male,56,Greater than 45,African-American,0,0,0,4,F,0
210,Male,45,Greater than 45,African-American,0,0,0,7,F,1
211,Male,22,Less than 25,African-American,0,0,0,1,F,1
212,Male,28,25 - 45,Other,0,0,4,0,M,1
213,Male,23,25 - 45,African-American,0,0,0,2,M,0
214,Male,23,Less than 25,African-American,0,0,0,1,F,0
215,Male,57,25 - 45,Caucasian,0,0,0,4,M,1
216,Male,44,Greater than 45,Caucasian,0,0,0,0,F,0
217,Male,47,25 - 45,African-American,0,0,0,8,F,1
218,Male,49,Greater than 45,African-American,0,0,0,2,F,0
219,Male,36,25 - 45,African-American,0,0,0,4,M,1
220,Female,33,25 - 45,Hispanic,0,0,0,1,M,0
221,Male,21,Less than 25,Caucasian,0,0,0,0,F,0
222,Male,30,25 - 45,African-American,0,0,3,0,M,0
223,Male,19,Less than 25,Caucasian,0,0,1,2,F,1
224,Male,25,25 - 45,African-American,0,0,0,2,F,1
225,Male,33,25 - 45,African-American,0,0,0,13,F,1
226,Male,26,25 - 45,Caucasian,0,1,0,0,F,0
227,Male,22,Less than 25,African-American,0,0,0,1,M,0
228,Male,41,Greater than 45,African-American,0,0,0,1,F,0
229,Male,31,25 - 45,African-American,2,0,0,6,M,0
230,Male,22,Less than 25,African-American,0,3,0,4,F,1
231,Female,55,Greater than 45,Hispanic,0,0,0,0,F,1
232,Male,24,25 - 45,Caucasian,0,3,2,4,F,1
233,Male,26,25 - 45,Caucasian,0,0,0,2,F,1
234,Male,47,Greater than 45,Caucasian,0,0,0,0,F,0
235,Male,53,Greater than 45,Hispanic,0,0,0,0,M,0
236,Male,23,Less than 25,Other,2,1,1,2,F,1
237,Male,42,25 - 45,Hispanic,0,3,0,25,F,1
238,Female,24,Less than 25,Caucasian,0,0,0,0,F,0
239,Male,34,25 - 45,African-American,0,0,0,0,F,0
240,Female,26,25 - 45,Caucasian,0,0,0,3,M,0
241,Male,30,25 - 45,African-American,0,0,0,0,F,1
242,Male,30,25 - 45,Caucasian,0,0,0,4,F,1
243,Female,31,25 - 45,Caucasian,0,0,0,1,F,1
244,Male,37,25 - 45,Caucasian,0,0,0,1,M,1
245,Female,26,25 - 45,Hispanic,0,0,0,1,M,0
246,Male,29,25 - 45,African-American,0,0,0,10,M,1
247,Male,26,25 - 45,African-American,0,0,1,26,F,1
248,Male,36,25 - 45,African-American,0,0,0,2,M,0
249,Male,23,Less than 25,African-American,0,0,1,0,F,0
250,Male,30,25 - 45,Hispanic,0,0,0,4,M,1
251,Male,48,Greater than 45,Caucasian,0,0,0,0,M,0
252,Female,49,Greater than 45,African-American,0,0,0,2,M,1
253,Male,51,Greater than 45,Caucasian,0,0,0,13,F,1
254,Male,37,25 - 45,African-American,0,0,0,1,M,0
255,Male,31,25 - 45,African-American,0,0,0,4,F,1
256,Male,53,Greater than 45,Caucasian,0,0,0,2,F,0
257,Male,42,25 - 45,African-American,0,0,0,0,F,0
258,Male,34,25 - 45,African-American,0,0,6,7,M,1
259,Female,55,Greater than 45,Caucasian,0,0,0,0,M,0
260,Male,53,Greater than 45,Caucasian,0,0,0,3,F,1
261,Male,31,25 - 45,Other,0,0,0,2,F,0
262,Male,37,25 - 45,Caucasian,0,0,0,6,F,1
263,Female,30,25 - 45,Caucasian,0,0,0,4,M,1
264,Male,45,25 - 45,Caucasian,0,0,0,0,M,0
265,Male,20,Less than 25,Caucasian,0,0,2,1,F,1
266,Male,24,25 - 45,Caucasian,0,0,0,0,M,0
267,Male,32,25 - 45,Caucasian,0,0,0,2,F,0
268,Male,37,25 - 45,Asian,0,0,0,0,F,1
269,Male,22,Less than 25,Hispanic,0,0,2,0,M,0
270,Male,47,25 - 45,African-American,0,0,0,2,F,0
271,Male,36,25 - 45,Hispanic,0,0,0,3,M,1
272,Male,61,Greater than 45,Other,0,0,0,0,F,0
273,Male,53,Greater than 45,African-American,0,0,0,24,F,1
274,Male,30,25 - 45,Caucasian,0,0,0,9,F,0
275,Male,26,25 - 45,African-American,0,0,0,4,F,1
276,Male,21,Less than 25,African-American,0,0,0,1,F,1
277,Male,35,25 - 45,African-American,0,0,0,1,F,0
278,Male,33,Less than 25,African-American,0,0,0,1,M,0
279,Male,23,25 - 45,Other,2,0,0,4,F,1
280,Male,36,25 - 45,African-American,0,0,0,7,F,1
281,Male,21,Less than 25,African-American,0,0,0,0,F,0
282,Female,22,Less than 25,Hispanic,0,0,0,0,F,0
283,Male,31,25 - 45,African-American,0,0,0,6,F,1
284,Male,45,Greater than 45,African-American,0,0,0,0,F,0
285,Male,21,Less than 25,African-American,0,0,0,2,F,1
286,Male,38,25 - 45,Hispanic,0,0,0,7,F,0
287,Male,29,25 - 45,Caucasian,0,0,0,10,F,1
288,Male,46,25 - 45,African-American,0,0,0,0,M,0
289,Female,38,Greater than 45,Caucasian,0,0,0,14,F,0
290,Male,38,25 - 45,Hispanic,0,0,0,0,F,0
291,Male,27,25 - 45,African-American,0,1,0,8,F,1
292,Male,22,Less than 25,Caucasian,0,1,1,0,M,1
293,Male,35,25 - 45,African-American,0,0,0,7,F,1
294,Male,21,Less than 25,Hispanic,0,0,0,0,M,0
295,Male,51,25 - 45,Caucasian,0,0,0,1,F,0
296,Male,45,25 - 45,African-American,0,0,0,6,M,0
297,Male,31,25 - 45,African-American,0,1,0,11,F,1
298,Female,37,25 - 45,Caucasian,0,0,0,6,M,1
299,Male,25,Less than 25,African-American,0,0,0,1,F,0
300,Male,23,Less than 25,African-American,0,0,0,3,F,1
301,Male,24,25 - 45,Caucasian,0,0,0,4,F,1
302,Male,61,Greater than 45,African-American,0,0,0,0,M,0
303,Male,39,25 - 45,Hispanic,0,0,0,2,F,0
304,Female,28,25 - 45,African-American,0,0,0,6,F,1
305,Male,26,25 - 45,African-American,0,0,2,4,F,1
306,Male,51,Greater than 45,Other,0,0,0,0,F,0
307,Male,35,25 - 45,Caucasian,0,0,0,4,F,0
308,Male,34,25 - 45,Caucasian,0,0,0,6,F,0
309,Female,45,Less than 25,Caucasian,0,0,0,0,F,1
310,Male,65,Greater than 45,African-American,0,0,0,0,F,0
311,Male,37,25 - 45,African-American,0,0,0,4,M,0
312,Male,58,Greater than 45,Caucasian,0,0,0,1,F,0
313,Male,46,Greater than 45,African-American,0,0,0,17,M,1
314,Male,28,25 - 45,African-American,0,0,0,0,M,0
315,Male,38,25 - 45,African-American,0,0,0,7,F,1
316,Male,24,Less than 25,Other,0,0,0,0,M,0
317,Male,46,25 - 45,African-American,0,2,2,15,F,1
318,Male,34,25 - 45,African-American,0,0,0,4,M,0
319,Male,45,Greater than 45,African-American,0,0,0,0,F,1
320,Male,32,25 - 45,African-American,0,0,0,7,F,1
321,Female,32,25 - 45,Hispanic,0,0,0,1,M,0
322,Male,30,25 - 45,Caucasian,0,0,0,10,F,1
323,Female,31,25 - 45,Caucasian,2,0,0,10,F,1
324,Female,37,25 - 45,Hispanic,0,0,0,7,F,0
325,Female,23,Less than 25,African-American,2,0,7,4,F,1
326,Female,31,25 - 45,African-American,0,3,0,4,F,1
327,Male,54,Greater than 45,African-American,0,0,0,1,M,1
328,Female,70,Greater than 45,Caucasian,0,0,0,2,F,0
329,Male,33,25 - 45,African-American,0,0,0,11,F,1
330,Male,36,25 - 45,African-American,0,0,0,9,F,1
331,Male,24,25 - 45,Other,0,0,0,0,M,0
332,Male,21,Less than 25,African-American,0,0,0,0,F,1
333,Female,32,25 - 45,Caucasian,0,0,0,0,M,1
334,Female,26,25 - 45,African-American,0,0,0,2,F,0
335,Male,19,Less than 25,Hispanic,0,0,0,0,M,1
336,Male,46,Greater than 45,African-American,0,0,0,0,M,0
337,Male,26,25 - 45,Other,0,0,0,2,F,0
338,Male,69,Greater than 45,Other,0,0,0,0,M,0
339,Male,30,25 - 45,African-American,0,0,0,0,M,0
340,Male,22,Less than 25,African-American,0,0,0,11,F,1
341,Male,33,25 - 45,African-American,0,0,0,7,F,0
342,Male,31,25 - 45,African-American,0,0,0,1,F,0
343,Male,51,Greater than 45,Caucasian,0,0,0,2,F,0
344,Female,48,Greater than 45,African-American,0,0,0,0,F,0
345,Male,49,Greater than 45,Caucasian,0,0,0,0,F,1
346,Male,25,25 - 45,Caucasian,0,0,0,4,M,1
347,Male,24,25 - 45,African-American,0,0,0,0,F,1
348,Male,27,25 - 45,Caucasian,0,0,0,4,M,0
349,Male,54,Greater than 45,Caucasian,0,0,0,4,F,0
350,Male,30,25 - 45,African-American,0,0,0,4,M,1
351,Female,37,25 - 45,African-American,0,0,0,0,M,0
352,Female,30,25 - 45,African-American,0,0,0,2,M,0
353,Male,59,Greater than 45,African-American,0,0,0,1,F,1
354,Male,54,Greater than 45,Other,0,0,0,0,F,0
355,Female,43,25 - 45,Caucasian,0,0,0,4,F,1
356,Male,47,25 - 45,African-American,0,0,0,12,F,1
357,Male,31,25 - 45,Caucasian,2,0,0,11,F,1
358,Male,24,25 - 45,African-American,0,0,0,4,F,0
359,Male,24,Less than 25,Caucasian,0,0,0,7,F,1
360,Female,46,Greater than 45,African-American,0,0,0,0,F,0
361,Male,30,25 - 45,Caucasian,0,2,0,4,M,1
362,Female,22,Less than 25,Hispanic,0,0,0,0,M,0
363,Female,29,25 - 45,African-American,0,0,0,0,M,0
364,Male,29,25 - 45,African-American,0,0,0,2,F,0
365,Male,27,Less than 25,African-American,0,0,0,1,F,0
366,Male,23,Less than 25,Other,2,0,0,0,F,1
367,Male,31,25 - 45,Hispanic,0,0,0,0,F,0
368,Male,54,Greater than 45,African-American,0,0,2,7,M,1
369,Male,24,25 - 45,Caucasian,0,0,0,2,F,0
370,Male,42,Less than 25,African-American,0,0,0,0,F,1
371,Male,32,25 - 45,African-American,0,0,0,2,F,1
372,Male,22,Less than 25,African-American,2,0,0,9,F,1
373,Male,37,25 - 45,African-American,0,0,0,0,F,0
374,Male,26,25 - 45,African-American,0,0,0,12,F,1
375,Male,22,Less than 25,African-American,0,1,0,2,F,1
376,Male,20,Less than 25,African-American,0,0,0,0,F,0
377,Male,54,Greater than 45,African-American,0,0,0,0,M,0
378,Male,31,25 - 45,Caucasian,0,0,0,0,M,1
379,Male,46,25 - 45,African-American,0,0,0,0,F,1
380,Female,26,25 - 45,African-American,0,0,0,10,F,0
381,Male,42,25 - 45,African-American,0,0,0,2,F,0
382,Male,29,25 - 45,African-American,0,0,0,0,F,1
383,Male,27,25 - 45,Caucasian,0,0,0,1,F,0
384,Male,33,25 - 45,Hispanic,0,0,0,4,F,1
385,Female,27,25 - 45,Caucasian,0,0,0,2,M,1
386,Male,26,25 - 45,Other,0,0,0,6,F,1
387,Male,21,Less than 25,Hispanic,0,0,1,1,F,1
388,Female,36,25 - 45,African-American,0,0,0,0,F,0
389,Male,44,Greater than 45,Caucasian,0,0,0,4,F,1
390,Female,51,25 - 45,African-American,0,1,1,8,F,1
391,Male,26,25 - 45,African-American,0,0,0,1,F,1
392,Female,31,25 - 45,Other,0,0,0,0,M,0
393,Male,29,25 - 45,African-American,0,0,0,0,M,1
394,Male,46,Greater than 45,Other,0,0,0,1,M,1
395,Female,22,Less than 25,Other,0,0,0,0,F,1
396,Male,39,25 - 45,African-American,0,0,0,3,M,1
397,Male,44,25 - 45,African-American,0,0,0,0,M,0
398,Female,30,25 - 45,African-American,0,0,0,0,F,0
399,Female,23,Less than 25,Hispanic,0,0,0,0,F,0
400,Female,56,Greater than 45,Asian,0,0,0,1,M,0
401,Male,33,25 - 45,African-American,0,0,0,10,M,1
402,Male,28,25 - 45,African-American,0,0,0,1,F,0
403,Male,49,Greater than 45,Caucasian,0,0,0,0,F,0
404,Male,44,25 - 45,Caucasian,0,0,0,0,F,0
405,Male,51,25 - 45,Caucasian,0,0,0,1,M,0
406,Female,22,Less than 25,Other,0,0,0,0,M,1
407,Male,38,25 - 45,Hispanic,0,0,0,10,F,1
408,Male,54,Greater than 45,Hispanic,0,0,0,2,M,1
409,Male,44,Greater than 45,Caucasian,0,0,0,6,F,1
410,Male,23,25 - 45,Other,0,0,0,0,M,0
411,Male,26,Greater than 45,Hispanic,0,0,0,6,F,0
412,Male,19,Less than 25,Hispanic,0,0,0,2,F,1
413,Male,28,25 - 45,African-American,0,0,0,0,M,1
414,Male,31,25 - 45,Caucasian,0,0,0,9,F,1
415,Male,34,25 - 45,African-American,0,0,0,0,M,0
416,Male,23,Less than 25,African-American,0,0,0,0,F,1
417,Female,43,25 - 45,African-American,0,0,0,3,F,0
418,Male,19,Less than 25,Caucasian,0,0,0,0,M,1
419,Female,51,Greater than 45,Caucasian,0,0,0,0,M,0
420,Male,46,Greater than 45,Hispanic,0,0,0,0,M,0
421,Male,36,25 - 45,African-American,0,0,0,13,F,1
422,Male,37,25 - 45,Hispanic,0,0,0,0,F,0
423,Female,20,Less than 25,African-American,0,0,0,2,M,1
424,Male,54,Greater than 45,African-American,0,1,0,10,F,0
425,Male,32,25 - 45,African-American,0,0,0,4,M,0
426,Male,45,25 - 45,African-American,0,1,1,14,M,1
427,Male,59,Greater than 45,Hispanic,0,0,0,7,F,0
428,Male,49,Greater than 45,African-American,0,0,0,3,F,0
429,Female,37,25 - 45,African-American,0,0,0,0,F,1
430,Male,22,Less than 25,African-American,0,1,2,0,F,1
431,Female,48,25 - 45,Caucasian,0,0,0,0,M,0
432,Female,48,Greater than 45,Caucasian,0,0,0,0,F,0
433,Male,28,25 - 45,African-American,0,1,0,7,F,0
434,Female,24,Less than 25,African-American,0,0,0,0,F,0
435,Male,43,25 - 45,African-American,0,0,0,12,F,0
436,Male,25,25 - 45,African-American,0,0,0,2,F,0
437,Male,25,25 - 45,African-American,0,0,0,8,F,1
438,Male,50,Greater than 45,Other,0,0,0,0,F,0
439,Male,46,Greater than 45,African-American,0,0,0,4,F,1
440,Male,55,Greater than 45,Caucasian,0,0,0,0,F,0
441,Female,32,25 - 45,African-American,0,0,0,0,M,0
442,Male,51,Greater than 45,Hispanic,0,0,0,0,M,0
443,Male,54,Greater than 45,Caucasian,0,0,0,2,F,0
444,Male,22,25 - 45,African-American,0,0,2,6,F,1
445,Female,48,25 - 45,Caucasian,0,0,0,0,F,0
446,Female,39,25 - 45,Caucasian,0,0,0,4,F,1
447,Male,45,Greater than 45,African-American,0,0,0,0,M,1
448,Female,52,Greater than 45,Other,0,0,0,2,M,0
449,Male,28,25 - 45,African-American,0,1,6,6,F,1
450,Male,50,Greater than 45,Hispanic,0,0,0,2,M,1
451,Male,22,Less than 25,Hispanic,0,0,0,0,M,1
452,Male,45,Greater than 45,Caucasian,0,0,0,0,F,0
453,Female,34,25 - 45,African-American,0,0,0,2,M,1
454,Male,20,Less than 25,Caucasian,0,0,0,0,F,1
455,Female,24,25 - 45,Asian,0,0,0,0,M,0
456,Male,44,Greater than 45,African-American,0,0,0,4,F,0
457,Male,23,Less than 25,African-American,0,0,0,0,M,1
458,Male,22,Less than 25,African-American,0,0,0,0,F,1
459,Female,50,Greater than 45,African-American,0,0,0,0,M,0
460,Male,43,Greater than 45,African-American,0,4,0,23,F,1
461,Male,70,Greater than 45,Asian,0,0,0,1,F,0
