,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
52,Male,54,Greater than 45,Caucasian,0,0,0,2,F,1
53,Male,22,25 - 45,African-American,0,0,1,2,M,1
54,Male,36,25 - 45,Caucasian,0,0,0,3,M,0
55,Female,30,25 - 45,Hispanic,0,0,0,3,F,0
56,Male,49,Greater than 45,African-American,0,0,0,0,F,1
57,Male,21,Less than 25,African-American,0,0,0,1,F,0
58,Male,37,25 - 45,African-American,0,0,0,0,M,1
59,Male,30,25 - 45,Caucasian,0,0,0,0,F,0
60,Male,49,Greater than 45,African-American,0,0,0,2,M,0
61,Male,24,25 - 45,Caucasian,0,0,1,2,F,1
62,Male,30,25 - 45,African-American,0,0,0,0,M,0
63,Male,44,Greater than 45,Hispanic,0,0,0,0,M,0
64,Female,23,Less than 25,African-American,0,0,0,0,F,0
65,Male,56,Greater than 45,African-American,0,0,0,0,M,0
66,Male,29,Greater than 45,African-American,0,0,0,4,F,1
67,Male,58,Greater than 45,Caucasian,0,0,0,4,F,0
68,Female,27,25 - 45,African-American,0,0,0,0,F,0
69,Male,29,Greater than 45,Other,0,0,0,0,F,0
70,Male,37,25 - 45,African-American,0,0,0,0,M,0
71,Male,37,Less than 25,African-American,1,0,1,13,F,1
72,Male,29,25 - 45,Caucasian,0,0,0,6,F,1
73,Female,48,25 - 45,Caucasian,0,0,0,0,F,0
74,Male,39,25 - 45,Caucasian,0,0,0,0,F,0
75,Male,52,Greater than 45,African-American,1,0,0,10,F,0
76,Male,29,25 - 45,African-American,0,0,0,2,M,0
77,Male,51,Greater than 45,Caucasian,0,0,0,0,F,0
78,Male,50,25 - 45,African-American,0,0,0,1,M,1
79,Male,24,Greater than 45,African-American,0,0,0,2,F,0
80,Male,27,25 - 45,Other,0,0,0,4,M,0
81,Male,54,Greater than 45,African-American,0,0,0,0,F,0
82,Male,51,Greater than 45,African-American,0,0,0,1,F,1
83,Male,22,25 - 45,Other,0,0,0,2,M,1
84,Male,21,Less than 25,African-American,0,0,0,0,M,0
85,Female,47,25 - 45,Other,0,0,0,0,F,1
86,Male,29,25 - 45,African-American,0,0,0,0,M,1
87,Male,29,25 - 45,Caucasian,0,0,0,2,M,0
88,Male,24,25 - 45,Caucasian,0,0,0,16,M,0
89,Male,53,Greater than 45,Other,0,0,0,0,F,0
90,Male,39,Less than 25,African-American,0,0,0,4,M,1
91,Male,28,25 - 45,African-American,0,0,0,2,F,1
92,Male,28,25 - 45,African-American,0,0,0,10,F,0
93,Male,29,25 - 45,African-American,0,0,0,3,F,0
94,Female,28,Greater than 45,Caucasian,0,0,0,0,M,0
95,Male,62,Greater than 45,African-American,0,0,0,0,F,0
96,Male,34,25 - 45,Caucasian,0,0,1,0,M,1
97,Male,33,25 - 45,Caucasian,0,0,0,4,F,1
98,Male,21,Less than 25,African-American,0,0,0,4,F,1
99,Female,50,25 - 45,Other,0,0,0,2,M,0
100,Female,49,Greater than 45,African-American,0,0,0,2,M,0
101,Male,57,Greater than 45,African-American,0,0,0,1,M,1
102,Male,23,Less than 25,Caucasian,0,1,0,0,M,1
103,Male,61,Greater than 45,Caucasian,0,0,0,0,F,0
104,Female,24,Less than 25,African-American,0,0,0,0,M,0
105,Male,34,25 - 45,African-American,0,0,0,6,F,0
106,Female,23,25 - 45,African-American,0,0,0,0,F,1
107,Male,27,25 - 45,African-American,0,0,0,0,F,1
108,Male,26,25 - 45,African-American,0,0,0,0,F,1
109,Male,24,25 - 45,African-American,0,0,0,4,F,0
110,Male,55,Greater than 45,African-American,0,0,0,2,M,0
111,Male,22,Less than 25,African-American,0,0,0,0,M,0
112,Female,35,25 - 45,African-American,0,0,0,3,F,0
113,Female,23,Less than 25,Caucasian,0,0,0,0,F,0
114,Male,21,Less than 25,African-American,0,0,0,1,M,1
115,Male,23,25 - 45,Caucasian,0,0,0,0,M,1
116,Male,28,25 - 45,African-American,0,0,0,0,M,1
117,Male,36,25 - 45,African-American,0,0,0,21,F,0
118,Male,43,25 - 45,Caucasian,0,0,0,8,F,0
119,Male,35,Less than 25,African-American,0,0,0,0,F,1
120,Male,48,Greater than 45,African-American,0,0,0,2,F,0
121,Male,27,25 - 45,Caucasian,0,0,0,2,M,1
122,Male,31,25 - 45,African-American,0,0,0,6,M,0
123,Male,32,25 - 45,African-American,0,0,0,0,F,0
124,Female,50,25 - 45,Hispanic,0,0,0,0,F,0
125,Male,52,Greater than 45,Caucasian,0,0,0,3,F,0
126,Female,27,25 - 45,African-American,0,0,0,4,F,0
127,Male,22,Less than 25,Hispanic,0,0,0,0,F,1
128,Male,21,Less than 25,African-American,0,0,0,0,F,1
129,Male,28,Less than 25,Caucasian,0,0,0,4,M,0
130,Female,35,Less than 25,Caucasian,0,0,0,0,F,0
131,Male,63,Greater than 45,Caucasian,0,0,0,1,M,0
132,Female,21,25 - 45,African-American,0,0,0,0,F,1
133,Male,28,25 - 45,African-American,0,0,0,14,F,1
134,Male,23,25 - 45,Other,0,0,0,0,F,0
135,Male,27,25 - 45,African-American,0,0,0,2,F,1
136,Male,36,25 - 45,Caucasian,0,0,0,0,F,0
137,Female,24,25 - 45,African-American,0,0,0,2,F,0
138,Male,22,Less than 25,Hispanic,0,1,0,7,F,1
139,Male,32,25 - 45,Caucasian,0,0,0,3,M,1
140,Male,49,Greater than 45,Caucasian,0,0,0,2,F,1
141,Male,21,Less than 25,African-American,0,0,0,0,M,1
142,Male,46,25 - 45,African-American,0,0,0,1,F,0
143,Male,21,25 - 45,Other,0,0,0,0,F,1
144,Male,28,25 - 45,Other,0,0,0,1,M,0
145,Male,23,Less than 25,Caucasian,0,1,1,0,F,1
146,Male,23,25 - 45,Caucasian,0,0,0,0,F,0
147,Male,56,Greater than 45,Caucasian,0,0,0,0,M,0
148,Male,43,Greater than 45,Caucasian,0,0,0,0,F,0
149,Male,46,25 - 45,Other,0,0,0,0,F,1
150,Male,35,25 - 45,African-American,0,0,0,8,M,0
151,Male,23,25 - 45,Caucasian,0,0,1,0,F,0
152,Male,23,25 - 45,African-American,0,0,0,0,M,0
153,Male,26,25 - 45,African-American,0,0,0,10,F,1
154,Male,58,Greater than 45,Caucasian,0,0,0,0,M,0
155,Male,22,Less than 25,Caucasian,0,0,0,2,F,0
156,Male,28,25 - 45,African-American,0,0,0,2,M,0
157,Male,23,25 - 45,African-American,0,0,5,4,F,1
158,Male,57,Greater than 45,African-American,0,0,0,4,F,0
159,Female,29,25 - 45,African-American,0,0,0,0,M,0
160,Male,46,25 - 45,African-American,0,0,0,4,F,0
161,Male,26,25 - 45,Caucasian,0,0,0,12,M,1
162,Male,30,25 - 45,Hispanic,0,0,0,0,F,0
163,Female,28,25 - 45,Other,0,0,0,6,F,0
164,Female,28,25 - 45,African-American,0,0,0,7,F,1
165,Male,26,25 - 45,African-American,0,0,0,19,M,1
166,Male,40,25 - 45,Caucasian,0,0,0,0,F,0
167,Female,50,Greater than 45,Caucasian,0,0,0,0,F,0
168,Male,31,25 - 45,African-American,0,0,0,0,F,0
169,Male,28,25 - 45,Other,0,0,0,0,M,0
170,Female,45,Greater than 45,African-American,0,0,0,2,F,1
171,Male,59,Greater than 45,Caucasian,0,0,0,0,M,0
172,Female,31,25 - 45,Caucasian,0,0,0,9,M,1
173,Male,53,Greater than 45,Caucasian,0,0,0,6,F,0
174,Female,22,Less than 25,Hispanic,0,0,0,0,F,0
175,Male,23,Greater than 45,Caucasian,0,0,0,6,F,1
176,Male,51,Greater than 45,Caucasian,0,0,0,2,F,1
177,Male,35,25 - 45,Caucasian,0,0,0,0,M,0
178,Male,27,25 - 45,African-American,0,0,0,6,F,1
179,Male,21,Less than 25,Caucasian,0,0,0,0,F,1
180,Male,21,Less than 25,Caucasian,0,0,0,1,M,0
181,Male,21,Less than 25,African-American,0,0,1,3,M,1
182,Male,44,Greater than 45,African-American,0,0,0,8,F,1
183,Male,47,25 - 45,Caucasian,0,0,0,2,F,0
184,Male,36,25 - 45,African-American,0,0,1,10,F,1
185,Female,23,25 - 45,Caucasian,0,0,0,2,F,1
186,Male,27,25 - 45,African-American,0,1,0,2,F,1
187,Male,30,25 - 45,African-American,0,0,0,0,M,1
188,Male,32,25 - 45,African-American,0,1,0,0,M,0
189,Male,26,25 - 45,African-American,0,0,0,6,M,0
190,Female,68,Greater than 45,Caucasian,0,0,0,0,M,0
191,Female,23,25 - 45,African-American,0,0,1,3,F,1
192,Male,43,25 - 45,African-American,0,0,0,1,M,0
193,Male,51,Greater than 45,Caucasian,0,0,0,6,F,1
194,Male,22,Less than 25,African-American,0,0,0,0,M,1
195,Male,22,25 - 45,African-American,0,0,0,4,M,1
196,Male,62,Greater than 45,Hispanic,0,0,0,0,F,0
197,Male,28,25 - 45,African-American,0,0,0,0,F,1
198,Male,40,25 - 45,Hispanic,0,0,0,1,F,0
199,Male,24,Less than 25,African-American,0,0,0,2,F,1
200,Female,33,25 - 45,African-American,0,0,0,2,F,1
201,Male,31,25 - 45,Caucasian,0,0,0,4,F,0
202,Male,35,25 - 45,African-American,0,1,0,2,F,1
203,Male,30,25 - 45,Caucasian,0,0,0,0,M,0
204,Male,22,Less than 25,Caucasian,0,0,0,2,M,1
205,Male,54,Greater than 45,Caucasian,0,0,0,4,F,1
206,Male,38,25 - 45,Caucasian,0,0,0,4,F,0
207,Male,28,25 - 45,Caucasian,0,0,0,10,M,0
208,Male,28,25 - 45,African-American,1,0,0,6,F,1
209,Male,32,25 - 45,Caucasian,0,0,0,2,M,0
210,Female,38,Greater than 45,Caucasian,0,0,0,2,F,1
211,Female,50,Greater than 45,Caucasian,0,0,0,2,F,0
212,Male,30,25 - 45,Caucasian,0,0,0,14,F,1
213,Male,23,Less than 25,Caucasian,0,0,0,0,F,0
214,Male,54,Greater than 45,African-American,0,0,0,4,F,1
215,Male,23,Less than 25,African-American,0,0,0,0,F,1
216,Male,51,Greater than 45,Caucasian,0,0,0,16,F,1
217,Male,45,Greater than 45,Caucasian,0,0,0,0,M,1
218,Male,36,Less than 25,Other,0,0,0,0,F,0
219,Male,33,25 - 45,African-American,0,0,0,4,M,1
220,Female,53,Greater than 45,African-American,0,0,0,2,F,1
221,Male,34,25 - 45,Hispanic,0,0,0,4,F,1
222,Male,31,25 - 45,African-American,0,0,2,0,F,1
223,Male,58,Greater than 45,Caucasian,0,0,0,8,F,0
224,Female,23,Less than 25,African-American,0,0,0,2,F,0
225,Male,22,Greater than 45,Caucasian,0,0,0,6,F,1
226,Female,29,25 - 45,African-American,0,0,0,4,M,0
227,Male,58,Greater than 45,Caucasian,0,0,0,2,M,0
228,Male,38,25 - 45,Caucasian,0,0,0,0,M,0
229,Female,35,25 - 45,African-American,0,0,0,0,M,0
230,Male,47,Greater than 45,Caucasian,0,0,0,2,F,0
231,Male,23,Less than 25,African-American,0,0,0,1,F,0
232,Male,52,25 - 45,African-American,0,0,0,1,M,0
233,Male,24,25 - 45,African-American,0,0,0,2,F,0
234,Male,64,Greater than 45,African-American,0,0,0,0,F,0
235,Female,22,Less than 25,Caucasian,0,0,0,0,F,0
236,Male,29,25 - 45,African-American,0,0,0,0,F,0
237,Male,25,Greater than 45,African-American,0,0,0,4,M,1
238,Female,55,Greater than 45,African-American,0,0,0,6,M,0
239,Male,42,Less than 25,African-American,0,0,0,4,F,1
240,Male,21,Less than 25,African-American,0,0,0,0,F,0
241,Male,34,25 - 45,African-American,0,0,0,10,F,1
242,Male,27,25 - 45,African-American,0,0,0,0,M,1
243,Male,26,25 - 45,Other,0,0,0,0,F,0
244,Male,28,25 - 45,Other,0,0,0,1,M,1
245,Male,58,Greater than 45,Hispanic,0,0,0,10,F,1
246,Female,19,Less than 25,Caucasian,0,0,0,0,F,0
247,Male,49,25 - 45,Caucasian,0,0,0,0,F,1
248,Female,24,25 - 45,Caucasian,0,0,0,1,F,0
249,Female,27,25 - 45,Caucasian,0,0,0,0,M,0
250,Male,23,25 - 45,African-American,0,0,0,10,M,1
251,Male,36,25 - 45,Caucasian,0,0,0,2,M,1
252,Male,59,Greater than 45,African-American,0,0,0,22,M,0
253,Male,45,25 - 45,African-American,0,0,0,0,F,0
254,Male,26,25 - 45,African-American,0,0,0,2,F,1
255,Male,36,25 - 45,African-American,0,0,0,4,F,0
256,Male,59,Greater than 45,Caucasian,0,0,0,0,F,0
257,Male,23,Less than 25,African-American,0,0,0,0,M,1
258,Male,29,25 - 45,African-American,0,0,0,0,F,1
259,Male,52,Greater than 45,Hispanic,0,0,0,0,F,0
260,Male,38,25 - 45,African-American,0,0,1,7,M,1
261,Male,29,25 - 45,Caucasian,0,0,0,3,M,1
262,Male,26,25 - 45,Other,0,0,0,0,M,0
263,Male,50,25 - 45,Caucasian,0,0,0,0,M,0
264,Male,51,Greater than 45,Caucasian,0,0,0,2,F,0
265,Male,30,25 - 45,Caucasian,0,0,0,0,F,1
266,Male,24,Less than 25,African-American,0,0,0,0,F,0
267,Male,51,Greater than 45,Caucasian,0,0,0,0,F,1
268,Male,27,25 - 45,Caucasian,0,0,0,0,F,0
269,Male,38,25 - 45,African-American,0,0,0,9,F,0
270,Male,44,25 - 45,Caucasian,0,0,0,0,F,0
271,Male,48,25 - 45,Caucasian,0,0,0,0,M,0
272,Male,53,Greater than 45,African-American,0,0,0,2,F,1
273,Male,30,25 - 45,Other,0,0,0,0,F,0
274,Male,54,Greater than 45,African-American,0,0,0,0,F,1
275,Male,23,25 - 45,African-American,0,0,1,0,F,1
276,Male,23,Less than 25,African-American,0,0,0,0,M,0
277,Male,23,Less than 25,Caucasian,0,0,0,0,F,1
278,Male,49,Greater than 45,African-American,0,0,0,10,F,1
279,Male,35,25 - 45,Caucasian,0,1,0,2,M,0
280,Male,51,25 - 45,African-American,0,0,0,6,M,0
281,Male,36,25 - 45,Caucasian,0,0,0,0,M,0
282,Male,23,25 - 45,Caucasian,0,0,0,2,M,0
283,Male,53,25 - 45,Caucasian,0,0,0,2,M,0
284,Male,27,25 - 45,African-American,0,0,0,0,M,0
285,Female,27,25 - 45,Other,1,0,0,1,F,1
286,Male,26,25 - 45,Caucasian,0,0,0,6,F,0
287,Male,29,25 - 45,Hispanic,0,0,0,0,F,0
288,Male,28,25 - 45,Other,0,0,0,0,F,0
289,Male,33,25 - 45,African-American,0,0,0,0,M,0
290,Female,34,25 - 45,Caucasian,0,0,0,0,F,0
291,Male,23,25 - 45,African-American,0,0,0,0,F,1
292,Male,47,25 - 45,Caucasian,0,0,0,2,F,1
293,Male,22,Less than 25,Caucasian,0,0,0,0,M,0
294,Male,22,Less than 25,African-American,0,0,0,3,F,1
295,Female,53,Greater than 45,Caucasian,0,0,0,0,F,0
296,Male,24,Less than 25,Caucasian,0,0,0,0,F,0
297,Male,29,25 - 45,African-American,0,0,0,7,F,0
298,Male,25,25 - 45,Caucasian,0,0,0,0,F,0
299,Male,23,Less than 25,African-American,0,0,0,0,F,0
300,Male,23,25 - 45,African-American,0,1,1,4,M,1
301,Male,29,25 - 45,Caucasian,0,0,0,1,F,0
302,Male,20,Less than 25,Caucasian,0,0,0,0,F,1
303,Male,65,Greater than 45,Caucasian,0,0,0,11,F,1
304,Male,49,Greater than 45,Caucasian,0,0,0,0,M,0
305,Male,30,25 - 45,African-American,0,0,0,1,M,0
306,Male,35,25 - 45,African-American,0,0,0,2,M,0
307,Male,60,Greater than 45,Hispanic,0,0,0,2,F,0
308,Male,28,25 - 45,African-American,0,0,1,8,M,1
309,Male,21,Less than 25,Caucasian,0,0,0,2,F,0
310,Male,31,25 - 45,Caucasian,0,0,0,3,F,1
311,Male,56,Greater than 45,African-American,0,0,0,0,F,1
312,Female,30,25 - 45,Caucasian,0,0,0,0,M,0
313,Male,34,25 - 45,Other,0,0,0,0,M,0
314,Male,33,25 - 45,African-American,0,0,0,0,M,1
315,Male,23,25 - 45,Caucasian,0,0,0,0,F,1
316,Male,22,Less than 25,African-American,0,0,0,2,M,1
317,Male,54,Greater than 45,African-American,0,0,0,14,M,1
318,Male,35,25 - 45,African-American,0,0,0,11,M,1
319,Male,44,Greater than 45,Caucasian,0,0,0,1,F,1
320,Female,29,25 - 45,Caucasian,0,0,0,2,F,0
321,Male,30,25 - 45,African-American,0,0,0,0,F,0
322,Male,20,Less than 25,Other,0,0,0,0,F,1
323,Male,45,Greater than 45,African-American,0,0,0,7,F,0
324,Male,53,25 - 45,African-American,0,0,0,7,F,1
325,Male,29,25 - 45,Caucasian,0,0,0,4,M,0
326,Male,36,25 - 45,African-American,0,0,0,0,F,0
327,Male,31,25 - 45,Caucasian,0,0,0,1,F,0
328,Male,21,Less than 25,Other,0,0,0,2,F,1
329,Male,33,25 - 45,African-American,0,0,0,0,F,1
330,Female,49,Greater than 45,African-American,0,0,0,4,F,1
331,Male,24,25 - 45,African-American,0,0,0,3,F,0
332,Male,31,25 - 45,Caucasian,0,0,0,0,F,1
333,Male,22,Less than 25,African-American,0,1,0,0,F,0
334,Male,37,25 - 45,African-American,0,0,0,0,F,0
335,Male,35,25 - 45,African-American,0,0,0,9,F,1
336,Male,28,25 - 45,Caucasian,0,0,0,13,M,0
337,Female,22,Less than 25,African-American,0,1,1,0,F,0
338,Male,58,Greater than 45,African-American,0,0,0,3,M,0
339,Male,21,25 - 45,Caucasian,0,0,0,2,M,1
340,Male,24,25 - 45,Other,0,0,0,0,F,0
341,Female,21,Less than 25,Caucasian,0,0,0,0,M,0
342,Male,24,25 - 45,Caucasian,0,0,0,7,F,0
343,Male,32,25 - 45,African-American,1,0,0,7,F,0
344,Male,49,Greater than 45,African-American,0,0,0,7,F,1
345,Male,21,Less than 25,Caucasian,0,0,0,4,F,0
346,Male,32,25 - 45,Caucasian,0,0,0,0,F,1
347,Female,46,25 - 45,Caucasian,0,0,0,0,M,0
348,Male,22,Less than 25,Caucasian,0,0,0,2,F,1
349,Female,36,25 - 45,Caucasian,0,0,0,3,F,0
350,Male,29,25 - 45,Caucasian,0,0,0,2,M,1
351,Male,59,Greater than 45,Caucasian,0,0,0,1,M,0
352,Male,27,25 - 45,African-American,0,0,1,0,F,1
353,Male,26,25 - 45,Caucasian,0,0,0,0,M,0
354,Male,56,Greater than 45,African-American,0,0,0,0,F,0
355,Male,24,25 - 45,African-American,0,0,0,12,F,1
356,Male,24,25 - 45,Caucasian,0,0,0,0,F,0
357,Male,35,25 - 45,Hispanic,0,0,0,4,F,1
358,Male,22,25 - 45,Hispanic,0,1,0,2,F,1
359,Female,30,25 - 45,African-American,0,0,0,2,F,0
360,Female,38,25 - 45,Caucasian,0,0,0,8,F,0
361,Female,24,Less than 25,African-American,0,0,0,2,M,1
362,Male,32,25 - 45,African-American,0,0,0,2,M,1
363,Male,22,Less than 25,African-American,0,0,0,0,F,1
364,Female,35,25 - 45,Caucasian,0,0,0,0,M,0
365,Male,23,25 - 45,African-American,0,1,0,8,F,1
366,Male,28,25 - 45,Caucasian,0,0,0,0,M,0
367,Male,26,25 - 45,Caucasian,0,0,0,6,F,1
368,Female,45,Greater than 45,Caucasian,0,0,0,0,M,1
369,Female,22,25 - 45,African-American,0,0,0,4,M,0
370,Male,31,25 - 45,African-American,0,0,0,2,F,0
371,Female,47,25 - 45,Caucasian,0,0,0,0,F,1
372,Female,24,Less than 25,African-American,0,0,0,2,F,0
373,Male,37,25 - 45,Caucasian,0,0,0,9,F,1
374,Male,53,25 - 45,Caucasian,0,0,0,0,F,0
375,Male,39,25 - 45,African-American,0,0,0,0,M,0
376,Male,24,Greater than 45,Caucasian,0,0,0,2,M,1
377,Male,23,25 - 45,Caucasian,0,0,0,2,F,0
378,Male,55,Greater than 45,Caucasian,0,0,0,21,F,0
379,Male,58,Less than 25,African-American,0,0,0,0,F,0
380,Male,30,Greater than 45,African-American,0,0,0,0,M,1
381,Male,22,25 - 45,Hispanic,0,1,1,9,F,1
382,Female,21,Less than 25,Caucasian,0,0,0,0,F,1
383,Male,22,Less than 25,Hispanic,0,0,0,2,F,1
384,Male,30,25 - 45,African-American,0,0,0,0,F,1
385,Male,40,25 - 45,African-American,0,0,0,2,M,0
386,Male,35,25 - 45,Caucasian,0,0,0,4,F,1
387,Female,49,Greater than 45,Caucasian,0,0,0,2,F,0
388,Male,24,Less than 25,Hispanic,0,0,0,2,F,1
389,Male,29,25 - 45,Caucasian,0,0,0,2,F,0
390,Male,29,Greater than 45,Caucasian,0,0,0,7,F,1
391,Male,29,25 - 45,African-American,0,0,0,2,M,1
392,Male,52,25 - 45,Caucasian,0,0,0,7,M,0
393,Female,22,Less than 25,African-American,0,0,0,3,F,1
394,Female,50,Less than 25,African-American,0,0,0,0,M,0
395,Male,23,Less than 25,Caucasian,0,0,0,4,F,1
396,Male,22,Greater than 45,African-American,0,0,0,0,M,0
397,Male,32,25 - 45,Caucasian,0,0,0,3,F,1
398,Male,27,25 - 45,Caucasian,0,0,0,5,F,0
399,Female,47,Greater than 45,Caucasian,0,0,0,0,F,0
400,Male,24,Less than 25,African-American,0,0,0,7,M,0
401,Male,48,Greater than 45,African-American,0,0,0,6,M,1
402,Male,20,Less than 25,African-American,0,0,0,0,F,1
403,Male,27,25 - 45,African-American,0,0,0,0,F,0
404,Male,27,25 - 45,African-American,0,0,0,11,F,1
405,Male,29,25 - 45,African-American,0,0,0,0,M,0
406,Male,24,Greater than 45,Caucasian,0,0,0,4,F,0
407,Male,54,Greater than 45,Hispanic,0,0,0,0,F,0
408,Male,29,25 - 45,Caucasian,0,0,0,0,F,0
409,Male,30,25 - 45,Hispanic,0,0,0,2,F,0
410,Male,50,Greater than 45,African-American,0,0,0,10,F,0
411,Male,33,25 - 45,Caucasian,0,0,0,2,M,0
412,Male,32,25 - 45,African-American,0,0,0,22,F,1
413,Male,23,Less than 25,Caucasian,0,0,0,2,F,0
414,Female,53,Greater than 45,African-American,0,0,0,1,F,0
415,Male,27,25 - 45,Caucasian,0,0,0,2,F,1
416,Male,28,25 - 45,Hispanic,0,0,0,0,M,0
417,Male,21,Less than 25,African-American,0,0,0,3,F,1
418,Male,24,25 - 45,Caucasian,0,0,0,4,M,1
419,Male,23,Less than 25,African-American,0,0,0,6,M,1
420,Male,37,25 - 45,African-American,0,0,0,2,M,1
421,Male,26,25 - 45,African-American,0,0,0,1,F,0
422,Male,36,25 - 45,Caucasian,0,0,0,4,F,0
423,Male,34,25 - 45,Caucasian,0,0,0,0,F,1
424,Male,28,25 - 45,African-American,0,0,0,2,M,1
425,Male,28,25 - 45,African-American,0,0,1,0,M,1
426,Male,24,Less than 25,African-American,0,0,0,9,F,1
427,Female,57,Greater than 45,Caucasian,0,0,0,5,M,0
428,Male,47,Greater than 45,African-American,0,0,0,2,F,1
429,Male,27,25 - 45,Caucasian,0,0,0,13,F,1
430,Male,21,Less than 25,Hispanic,0,0,0,2,F,1
431,Male,22,25 - 45,Caucasian,0,1,0,11,F,1
432,Female,33,25 - 45,Caucasian,0,0,0,0,M,0
433,Male,22,Less than 25,Hispanic,0,0,0,0,F,0
434,Male,24,Less than 25,Caucasian,1,0,0,2,F,0
435,Male,44,Greater than 45,African-American,0,0,0,2,F,0
436,Male,21,Less than 25,Hispanic,0,0,1,6,M,1
437,Male,51,25 - 45,Caucasian,0,0,0,18,F,1
438,Male,55,25 - 45,Caucasian,0,0,0,0,M,0
439,Male,35,25 - 45,African-American,0,0,0,18,F,1
440,Male,23,Less than 25,Caucasian,0,0,0,0,M,1
441,Male,41,25 - 45,Caucasian,0,0,0,0,M,0
442,Female,42,25 - 45,African-American,0,0,0,4,M,0
443,Male,29,25 - 45,Caucasian,0,0,0,7,F,1
444,Male,30,25 - 45,African-American,0,0,0,13,F,0
445,Male,50,Greater than 45,Caucasian,0,0,0,2,F,0
446,Male,49,Greater than 45,Caucasian,0,0,0,10,F,1
447,Female,37,25 - 45,Caucasian,0,0,0,0,F,0
448,Male,38,25 - 45,African-American,0,0,0,0,M,0
449,Male,24,Less than 25,African-American,0,0,0,6,M,0
450,Male,26,25 - 45,African-American,0,0,0,2,M,1
451,Male,57,Greater than 45,Caucasian,0,0,0,2,F,0
452,Male,52,Greater than 45,Hispanic,0,0,0,6,M,0
453,Male,29,Greater than 45,African-American,0,0,0,2,M,0
454,Male,28,25 - 45,Other,0,0,0,7,M,0
455,Male,22,Less than 25,African-American,0,1,0,2,M,1
456,Male,49,Greater than 45,African-American,0,0,0,2,F,1
457,Male,43,Greater than 45,Caucasian,0,0,0,11,F,0
458,Male,30,25 - 45,Caucasian,0,0,0,2,F,1
459,Male,30,25 - 45,African-American,0,0,0,2,M,0
460,Male,36,25 - 45,Caucasian,0,0,0,5,F,1
